refID,tokens
B951635,"GUIOMAR, M, FURLONG, 10445, STONE, GLEN, DR, ORLANDO, FL, 32825, 4073031186"
B951644,"GUILLERMO, D, HUFFMAN, 1590, ELM, DR, VISTA, CALIFORNIA, 92084, 7604385322"
B951666,"SAPIEN, 8061, SW, 158TH, AVE, MIAMI, FLA, 33J193, 3053013863"
B951670,"M, V, V, 3846, N, CRANBERRY, BOUL, NORTH, PORT, FLORIDA, 34286, 9411828363"
B951712,"JENNIFER, D, MIDDLETON, 881605, POST, BOX, LOS, ANGELES, CALIFORNIA, 90009, 8184213781"
B951732,"HOWARD, TORRES, 770, LUISL, LN, NAPLES, FL, 4104, 2392663518"
B951741,"ALLAN, D, LEE, 570, NW, 82ND, PLACE, APT, 292, MIAMI, FL, 3126, 3054673244"
B951744,"IVAN, M, JOHNSMON, 1566, 7T, ST, ORROVILLE, CALI, 95965, 8315744758"
B951775,"JASON, R, CHAVEZ, 13054, STAFFORDSHIRE, DR, S, JACKSONVILLKE, FLA, 32225, 9045448838"
B951777,"ZATJARAIN, 967, W, 4TH, ST, POMONA, CLIFORNIA, 91766, 9091078846"
B951854,"SHAMSI, PEREZ, 4087, POST, OFFICE, NORTH, FORT, MYERS, FL, 33918, 2395780535"
B951887,"MICHAEL, E, HUGGINS, 18616, CALLER, OAKLALND, CALIF, 94619, 5307541021"
B952025,"SHAMSI, PEREZ, 150706, BOX, CAPE, CORAL, FLORIDA, 339152398047236"
B952045,"BARBARA, L, LANTRIP, 6114, RNIER, DR, ORLANDO, FL, 32810, 4074476862"
B952068,"CHRISTOPHER, L, GRIESER, 3388, BRADEN, CT, SAN, JOSE, CA, 95M148, 4084205840"
B952099,"FRANCINE, J, KEGLER, 2554, SW, 118TH, LN, BUEILDING, 21, MIRAMAR, FL, 33025, 9541214450"
B952108,"JASON, FLORES, 2600, STOPAZ, HILLS, CT, SACRAMENTO, CALI, 95827, 9163584067"
B952171,"MARTIN, L, MYRES, 5254, ATLANTIC, AEVNUE, APBARTMENT, 101, LONG, BEACH, CA, 90805, 5621281432"
B952185,"WALTER, E, GARRISON, 76972, BUZON, TAMPA, FLORIDA, 33675, 8137236377"
B952245,"MARION, AGUILERA, 4, MEDICINE, LVDG, WILLIFORD, ARKAN, 7248M2, 8707043063"
B952253,"RONNIE, M, WAIBEL, 225, WILLOW, CREEK, LN, FORT, WORTH, TX, 76134, 8171740514"
B952280,"VIRGIL, SOGZOL, 137, BRADWICK, CIR, DEBARY, FL, 32713, 4074413508"
B952321,"GLEN, K, JANISCH, 309, AVOCDO, DRIV, BAREFOOT, BAVY, FL, 32976, 7722757317"
B952436,"LEONARDO, BERRIDGE, 4011, COMPANY, ST, LITTLE, ROCK, AR, 72206, 5011666748"
B952437,"CHARLEEN, T, LE, 1446, BIRCHSTONE, AEVE, BANDON, FL, 33511, 8133445773"
B952577,"LUIS, F, REDDISH, 632, E, CENTER, ST, ANAHEIM, CA, 92805, 7142724004"
B952598,"ANGELIA, A, TUCHMAN, 9627, CARRIAGE, HILL, LN, FRISCO, TX, 75035, 9723101528"
B952624,"B, D, HAYES, 5485, ORANQGE, TREE, LN, MIDLOTHIAN, TZX, 76065, 9722738100"
B952635,"A, W, PRENTICE, 2959, BEYER, BLVD, SAN, DIEGO, CA, 92154, 6192456384"
B952640,"RODNEY, R, ADAMS, 977, MAMMOT, ST, TULARE, CALI, 3274, 5597404022"
B952738,"CRAMEN, M, ARIZA, 1001, WOOBURY, LANE, STOCKTON, CA, 95206, 2097575435"
B952751,"O, FORDHAM, 24875, PRIELIPP, ROAD, APT, 926, WILDOMAR, CALIFORNIA, 92595, 9097736316"
B952763,"JOSHUA, SLANDZICKI, 2207, WYNDAM, WAY, KISSIMMEE, FL, 34743, 4075436676"
B952860,"NAWRES, D, CAMPBELL, 1812, BURBANK, ST, ASTIN, TEXAS, 78757, 5124576605"
B952865,"MARK, J, MORRIS, 7644, POST, OFFICE, BOX, STOCKTON, CA, 95267, 2094843768"
B952904,"DAVID, B, SKELTON, 45, E, MORGAN, ST, STET, 5, PERRIS, CA, 92571, 9096810532"
B952907,"SHEILA, GREER, 1194, CALL, BOX, DISCOVERY, BAY, CALIFORNIA, 94505, 9256016071"
B952910,"DONALD, E, CALIENES, 2815, HIGHWAY, 2, BONIFAY, FL, 32425, 8502078413"
B953015,"MARINA, D, STEWIART, 109, TWILIGT, BAY, DR, PANAMA, CITY, BEACH, FL, 32407, 8506816120"
B953028,"KELLEY, D, CARTER, 3825, LITTLE, ROCK, DRIVE, APT, 70, ANTELOPE, CA, 95843, 9166804003"
B953073,"SAMUEL, S, GAMAN, 243, CLEAR, POINT, DR, VALLEJO, CALIFORNIA, 94591, 7075237470"
B953114,"ETHELE, L, MARBLE, 8723, KIRKSAGE, DR, HOUSTON, TX, 77089, 7137050710"
B953119,"JAMES, LUCERO, 15001, CROSSWINDS, DR, APT, 2803, HOUSTON, TX, 77032, 7137683711"
B953134,"M, A, JACKSON, 15031, POST, OFFICE, BOX, SANTA, ROSA, CA, 9542, 7072232154"
B953141,"BARBARA, L, TOMPKINS, 6417, KENNEDY, CT, WATAUGA, TEXAS, 7618, 8174351006"
B953146,"BRADLEY, D, HYAES, 4329, SUMMER, STAR, LN, KELLER, TX, 76248, 8172355771"
B953149,"YVONNE, A, S, 103, REDGRAVE, DRIVE, SEBASTIAN, FLA, 32958, 7721216387"
B953156,"S, WATSON, 570, MOONEY, ROAD, NE, FORT, WALTON, BEACH, FL, 32547, 8505237364"
B953189,"AMIR, C, FERREIRA, 2211, NE, 61ST, CT, FORT, LAUDERDALE, FLORIDA, 33308, 9546028022"
B953205,"C, R, 4370, BRIDGEWATER, CLUB, LOOP, SPRING, HILL, FLORID, 34607, 3528057870"
B953258,"MARTIN, L, MYERS, 5708, A, VINCI, WAY, SACRAMENTO, CA, 95835, 9163004486"
B953265,"RICRADO, H, FINGAR, 268205, RISUNEO, RD, CATHEDRAL, CITY, CA, 92234, 7605577325"
B953272,"DOB, J, ANGELES, 5885, POST, BOX, BUENA, PARK, CA, 90622, 7142227746"
B953316,"JOLENE, CARAVCHO, 901, ALOHA, LN, SANTA, CRUZ, CA, 95062, 8317330360"
B953322,"RACHEL, P, DE, LOS, 4513, DOGWOOD, CT, GRANBURY, TX, 76048, 8176347028"
B953335,"VIGEN, GOMZ, 1137, LE, GREEN, STR, HOUSTON, TEXAS, 77009, 7137748528"
B953382,"Z, GUAJARDO, 2845, WINKLER, AVEN, APT, 323, FORT, MYERSI, FL, 33916, 2391552500"
B953456,"A, P, BULBUL, 1416, PHEASANT, DR, VENUS, TX, 76084, 9723616105"
B953465,"JOHNNIE, M, DANIEL, 111, BUCKNER, RD, LORENA, TX, 76655, 2541063005"
B953471,"JOHN, R, DICKEY, 712, LAKE, GROVE, DR, LITTLE, ELM, BTX, 75068, 9721053320"
B953475,"MARLENE, G, VASQUEZ, 6337, PEGGY, DR, FORT, WORTH, TX, 76133, 8176077552"
B953496,"S, MENDEZ, 90712, OFFICE, BOX, SAN, BERNARDINO, CA, 92427, 9098751648"
B953532,"NILESH, F, MCKELVEY, 30204, IADUCT, AMANTE, MENIFEE, CALI, 92584, 9092715285"
B953535,"ANTHONY, HUERTA, 13551, SW, 256TH, ST, HOMESTEAD, FL, 33032, 3054446132"
B953623,"RICARDO, GINARD, 1633, CORTEZ, STRT, LOS, ANGELES, CA, 90026, 8184251647"
B953662,"ANDREW, D, ROBINSON, 4135, ANATOLIA, DRIV, RANCHO, CORDOVA, CALKI, 95742, 9166430127"
B953669,"NANCY, F, HABEBO, 3130, WEGA, ST, SAN, ANTONIO, TX78245, 2105256172"
B953672,"ANTHONY, HUERTA, 1695, 74TH, AVE, N, NO, SAINT, PETERSBURG, FL, 33702, 7273437161"
B953716,"DANIEL, BROWN, 3437, RIDGE, RIM, CTU, ANTELOPE, CA, 9584, 9167023284"
B953726,"DUANE, VALENTINE, 2910, ECOLVILLE, AVE, BAKERSFIELD, CALIF, 93312, 6615456367"
B953754,"TAWNEE, Y, AMIRHAMZEH, 1396, POST, OFFICE, BOX, NORWALDK, CALI, 90651, 5622172670"
B953765,"RGEINA, A, 1046, GOLDEN, CANE, DR, WESTON, FL, 33327, 9547557308"
B953792,"WOO, A, GONZALEZ, 15835, FOOTHILL, FARMS, LOOP, APT, 2713, PFLUGERVILLE, TX, 78660, 5127261108"
B953842,"MARIA, A, ESSIG, 161, LAWNVIEW, CIR, DANVILLE, CALIF, 94526, 9253402588"
B953926,"LEBEKA, D, WILLIAMS, 1487, N, BRAMPTON, AVE, RMIALTO, CALIF, 92376, 9092725744"
B953947,"JOSE, A, CUNNINGHAM, 9231, RUSHING, CREOEK, WY, ELK, GROVE, CA, 95624, 9165352202"
B953952,"SAUL, A, SHELTON, 4121, ASTORIA, ST, IRVING, TX, 75062, 9728516216"
B953977,"O, F, BEASLEY, 12332, SANDY, CREEK, DRIVE, RIVERSIDE, CA, 92503, 9096481577"
B954032,"IRENE, ARY, 621, GARDNIA, ST, DESOTO, TX, 75115, 9725033758"
B954046,"SUZI, M, JOSEPH, 9821, CHAPEL, RD, WACO, TEXAS, 76712, 2545682033"
B954056,"CASEY, A, GACKENBACH, 1805, FLINT, CREEK, CT, SAN, JOSE, CALI, 95148, 4081236105"
B954106,"JULIO, DOUGLAS, MORGAN, 1228, POST, LAKE, ELSGINORE, CALIFORNIA, 92531, 9096703870"
B954149,"BRETN, G, WINSTEAD, 4985, E, WASHINGTON, AVE, FRESNO, CALIFORNIA, 9372, 5593166412"
B954167,"FELICITAS, W, GIBSON, 27406, DOAFFODIL, PL, MTISSION, VIEJO, CA, 92692, 9492301675"
B954236,"DEVAN, L, FORD, 21132, ALAMEDA, DEL, MONTE, WILDOTMAR, CALI, 92595, 9093282775"
B954242,"ALCIIA, PERALTA, 26180, DEL, SOL, RD, APPLE, VALLEY, CA, 92308, 7602578003"
B954266,"JUAN, M, FERREIRA, 6108, SPRINGLEAF, CIR, FORT, WORTH, TX, 76133, 8178610113"
B954296,"NICOLSA, K, PARTICK, 11030, BACALL, RD, W, JACKSONVILLE, FL, 32218, 9043813828"
B954443,"LIVIA, F, BEASLEY, 16701, KNOLLWOOD, DRIV, GRANADA, HILLS, CA, 91344, 8184064282"
B954453,"OLGCIA, ADLER, 8118, GLADE, AVXN, CANOGA, PARK, CA91304, 8185778466"
B954472,"TRACY, E, REECE, 8201, TOWNE, MAIN, DR, APT, 1426, PLANO, TX, 75024, 9727748516"
B954478,"REBECCA, D, PIETZ, 4321, SEYBOLD, AVE, ORLANDO, FL, 32808, 4078030328"
B954520,"DANNY, R, OLNGORIA, 307, POST, COCOA, FL, 32923, 3213383237"
B954529,"RIHCARD, M, CASTORA, 1827, XIMENO, AVNUE, 133, LONIG, BEACH, CA, 90815, 5626873663"
B954654,"JESSE, F, MENDOZA, 317, WCHELSEA, STR, TAMP, FL, 33603, 8136800364"
B954716,"CNOCEPCION, A, SORIANO, 121, ESKOTA, ST, MABANK, TX, 7156, 9034530868"
B954750,"MARY, M, LE, 5690, JFOOTHILL, RD, ROCKLIN, CAQLI, 95677, 9168013548"
B954771,"JOEY, C, WHITE, 235, HEMPSTEAD, 125, HOPE, AR, 71801, 8701555510"
B954781,"PARMENDRA, N, RIVIERETHOMPSON, 1620, STONEWOOD, CT, SAINT, AUGUSTINE, FL, 32092, 9045878716"
B954792,"LOREAL, P, PEDRAJA, 2450, N, CECELIA, AVENIDA, FRESNO, CA, 93722, 5597171742"
B954828,"M, C, SALAZAR, 140462, CALLER, CHORAL, GABLES, FLORIDA, 33114, 3053257110"
B954891,"A, M, KHIRD, 5118, REIVERTREE, LN, SPRING, TX, 77379, 2817781858"
B954933,"DAVID, T, LE, 9733, HILLHAVEN, AVENIDA, TJUNGA, CALI, 91042, 8182055166"
B955001,"ALICIA, R, GWONZALEZ, 806, FALL, RIVER, TRL, VACAVILLE, CA, 95687, 7078480666"
B955021,"LUCERO, 15001, CROSSWINDS, DR, APT, 2803, HOUSTION, TX, 77032, 7137683711"
B955028,"XUNADAO, ATIENZA, 1026, BIRCH, AVE, WASCO, CA, 93280, 6614030348"
B955039,"MARGARITA, A, STEBIBNS, 12950, SW, 4TH, CT, APT, H311, PEMBROKE, PINES, FL, 33027, 9547082385"
B955072,"DALDUMYAN, 49, LENO, CIR, HOT, SPRINGS, VILLAGE, AR, 7R1909, 5013231753"
B955114,"MARGARITA, A, OYEBAMIJI, 817432, CALL, BOX, HOLLYWOOD, FL, 33081, 9547260007"
B955169,"JASON, C, GUY, 5314, CALL, BOX, JACKSONVILLE, FLORID, 32247, 9047108750"
B955202,"YOLANDA, E, HUFF, 2204, SKLES, DR, PLANO, TX, 75075E, 9722046033"
B955207,"RACHELLE, F, HASHMI, 27096, CALLER, EL, PASO, TX, 79926, 9154325381"
B955211,"E, SILVA, 10740, SAPPHIRE, ST, EL, PASO, TX, 7Q9924, 9151416216"
B955214,"CARLOS, B, MACTAL, 1801, VETERANS, BLVD, 158, DEL, RIO, TX, 78840, 8307225200"
B955223,"ESPERANZA, SILVA, 846, S, SHERBOURNE, DR, LOS, ANGELES, CA, 90035, 8184847716"
B955250,"JUAN, P, PELAYO, 15009, ALEXANDER, RD, SCOTT, ARK, 72142H, 5013282083"
B955327,"RUTH, MARTINEZ, 258, W, LAKEVIEW, ST, LADY, LAKE, FLORIDKA, 32159, 3528017633"
B955337,"BUD, G, PUNO, 2130, W, CRESCENT, AVEU, APRTMENT, 1098, ANAHEIM, CA, 92801, 7144861415"
B955416,"JENNIFER, D, MIDDLETON, 622, S, KANSAS, AVE, WSLACO, TEXAS, 78596, 9568370188"
B955441,"MINNA, L, FREEMAN, 5306, HARMOY, PL, KISSIMMEE, FLA, 4758, 4074518854"
B955457,"BCEKY, D, PIETZ, 8433, GAINFORD, AVRN, LOS, ANGELES, CA, 90240, 8186868406"
B955477,"M, H, MADARANG, 62, WOODHAVEN, DR, FLALER, BEACH, FL, 32136, 3864837115"
B955527,"LUIS, F, R, 632, E, CENTER, ST, ANAHEIM, CA, 92805, 7142724004"
B955561,"MARK, WHATLE, 418, BALBOA, AVE, SAN, ANTONIO, TX, 78237, 2102212106"
B955602,"JANA, C, LOPEZ, 343, 80TH, ST, LOS, ANGELES, CALIFORNIA, 90003, 8187584823"
B955605,"CLAIRE, A, URIAS, 2361, TIERRA, HUMEDA, DRIVSE, EL, PSO, TX, 79938, 9155370014"
B955609,"CHARLENE, A, PAZZI, 4020, URBINO, SPTREET, SEBRING, FLA, 338F72, 8633358587"
B955636,"MARTIN, J, BAILEY, 1148, E, 84TH, TRT, LOS, ANGELES, CA, 90001, 8181776855"
B955676,"CYNTHIA, C, BECKETT, 293150, OFFICE, BOX, LEWISVILLE, TX, 75029, 9721045750"
B955755,"TOMMY, ARIZA, 20321, WESTPOINT, DRV, RIVERSIDE, CALIFORNIA, 92507, 9091743777"
B955779,"GEOFFREY, GERARD, HARVEY, 7720, OCONNOR, DR, APTC, 4007, ROUND, ROCK, TEXAS, 78681, 5123053115"
B955785,"HOPE, Z, COOLING, 1001, CIRCLE, DRV, SALINAS, CALIF, 93905, 8313651507"
B955804,"JACQUELINE, PARRAGA, 213, 83RD, ST, HOLMES, BEACH, FL, 34217, 9416650235"
B955893,"PATRICK, B, ARNOLD, 1182, WHITEWOOD, WAY, CHICO, CA, 95973O, 8057551624"
B955925,"BETSY, M, MIRANDA, 3910, W, BEECHWOOD, AVE, APT, 133, FRESNO, CA, 93711, 5594512035"
B955935,"TERESA, ARUTYUNYAN, 72, 7TH, STREET, SOUTH, AT, 111, NAPLES, FL, 34102, 2392225023"
B955940,"ALLAN, WAYNE, JOSLIN, 85, HARTUNG, LANE, SOAMERSET, TEXAS, 78069, 8306626808"
B955947,"JESSIE, F, JIMENEZ, 5154, LAKE, END, DR, MILTON, FL, 3C2583, 8502200555"
B955964,"BRIAN, VENTURA, 5626, LAS, BRISAS, TER, PALMDALE, CA, 93J551, 6614681845"
B956044,"DEBBY, W, ORTUNO, 296, OFFICE, BOX, BENTON, AR, 72018, 5014082443"
B956047,"VICKI, M, SANCHEZ, 7586, APARTADO, FORT, MYERS, FL, 33911, 2393651425"
B956107,"MIIM, K, WOKODS, 25551, ORION, CT, SUN, CITY, CA, 92586, 9091176130"
B956112,"DAINEL, B, 3437, RIDGE, RI, CT, ANTELOPE, CA, 95843, 9167023284"
B956144,"ANITA, AGUIRRE, 165891, CALL, BOX, LITTLE, ROC, ARK, 72216, 5011666748"
B956156,"A, GONZALEZ, 27096, POST, OFFICE, BOX, EL, PASO, TX, 79926, 9153507034"
B956163,"K, JANISCH, 6020, LA, PRADA, ST, APARTMENT, 1, LOS, ANGELES, CA, 90042, 8186318755"
B956211,"TIMOTHY, L, COOLEY, 923, CALL, BOX, MAGALIA, CALIF, 95954, 5621385868"
B956280,"LAURIE, L, SINCLAIR, 1640, SOPHIE, LN, ESCALON, CA, 95320, 2095758226"
B956301,"LOUIS, L, GRIFFIN, 2215, COMMON, LOON, DR, LAKELAND, FL, 33810, 8636621030"
B956342,"REBECCA, L, CALVIN, 138083, POST, OFFICE, CLERMONT, FL, 3471, 3526421814"
B956348,"MILDRED, C, KIGN, 13229, GRDEENPOINTE, DR, ORLANDO, FLAB, 32824, 4077280062"
B956501,"ESTHER, V, CRAIG, 1690, E, IR, AVE, APARTMENT212, FRESNO, CALIFORNIA, 93720, 5593163361"
B956522,"BRUCE, GASDAGLIS, 343, 80H, ST, LOS, ANGELES, CA, 90003, 8187584823"
B956540,"MARCUS, J, MORRIS, 4366, PLAET, CIRC, UNION, CITY, CA, 94587, 5301375775"
B956572,"SONIA, A, C, 3520, OSPREY, CVE, DRV, RIVERVIEW, FL, 33578, 8131077531"
B956601,"N, F, HABEBO, 3130, WEGA, ST, SAN, ANTONIO, TEXAS, 78245, 2105256172"
B956621,"DAVY, Q, ANDRADE, 12950, SW, 7TH, CT, APT, A107, PEMBROKE, PINES, FL, 33027, 9544873871"
B956718,"SUZI, M, COLBY, 9120, PIEL, PLACE, SPRINGS, VALLEY, CA, 91977, 6198208856"
B956789,"MATHEW, G, HABTE, 8431, FORSYTHE, STRT, SUNLAND, CA, 91040, 8184758632"
B956798,"DONALD, E, REECE, 14403, ROBERT, I, WALKER, BLVD, AUSTIN, BTEXAS, 78728, 5121837064"
B956804,"TOMMY, ALAN, NOEL, 1626, W, GEORGRE, ST, BANNING, CA, 9220, 9093208780"
B956842,"BRADY, T, MARES, 9896, BEN, NEVIS, BLVD, APT, 11, RIVERSIDE, CA, 92509, 9091365525"
B956846,"MELISSA, T, GIANRD, 4346, HAMMEL, ST, LOS, ANGELES, CA, 90022, 8188312003"
B956857,"GLADYS, RODRIGUEZ, 4329, SUMMER, STAR, LN, KELLER, TEXA, 76248, 8172355771"
B956963,"ANTHONY, A, MARTENS, 23012, OXFORDY, PL, BOCA, RATON, FL, 33433, 5618757355"
B957074,"GLEN, K, JANICSCH, 309, AVOCADO, DR, BAREFOOT, EBAY, FL, 32976, 7722757317"
B957148,"MARTIN, J, BAILEY, 8655, LE, BERTHONST, SUNLAND, CA, 91040, 8187368582"
B957159,"AMEY, N, REYNOLDS, 403A, DARDEN, HILL, RD, DRIFTWOOD, XTEXAS, 78619, 5125203484"
B957161,"NICOLAS, K, PATRICK, 18761, MISTY, MORNING, LN, IMMOKALEE, FLA, 34142, 2392383777"
B957169,"ELLEN, C, M, 23012, OXFORD, PLACE, BOCA, RATON, FL, 33433, 5618757355"
B957298,"G, DEGUZMAN, 712, LAKE, GROVE, DR, LITLE, ELM, TX, 75068, 9721053320"
B957307,"M, L, SEYMOUR, 29971, HIGHWAY, 84, MALVERN, ARK, 72104, 5016508682"
B957323,"BOYD, S, OREA, 5020, RUSHBOROOK, RD, LAND, O, LAKES, FL, 3638, 8138251074"
B957333,"CYNTHIA, K, DAVIS, 966, HARLISS, AVE, SAN, JOSE, CALIFORNIA, 95110, 4085811587"
B957339,"JOSE, L, BARREIRO, 17194, CANYYON, OAK, LANE, LATHROP, CA, 95330, 2097155476"
B957352,"MARIA, MIGENES, 1909, DR, MARTIN, LUTHER, KING, JR, WAY, HAINES, CITY, FL, 33844, 8634370456"
B957361,"LARRY, GARCIA, 810892, APARTADO, DALLAS, TX, 75381, 2141032513"
B957402,"SHAMSI, EPREZ, 2250, RIDGEWOOD, CT, ROYAL, PALM, BEACH, FLA, 33411, 5618176238"
B957409,"FELIPE, L, SANCHZE, 4116, WMADELINE, WAY, MODESTO, CALIFORNIA, 9N5356, 2094326010"
B957489,"RANDLAL, M, HERNANDEZ, 7526, KILGARRY, AVEN, PICO, RIVLERA, CALIFORNIA, 90660, 5622601303"
B957518,"JERUSHA, M, CALVETTI, 1044, N, CITRUS, AVE, COVINA, CALIFORNIA, 917Q22, 6264616850"
B957603,"TERSEA, H, RO, 5515, ROANWOOD, SAN, ANTONIO, TX, 78244, 2101057424"
B957699,"IRNEE, GARY, 861, SOUTH, ST, REDDING, CALIFORNIA, 9600L1, 5108664163"
B957725,"ROBERT, J, ANGELES, 3030, NW, 100TH, ST, OCALA, FL, 34475, 3525778212"
B957731,"BRADLEY, D, HAYES, 690362, APTDO, SAN, ANTONIO, TX, 78269, 2107845751"
B957757,"ALNH, K, HART, 13217, THOME, VALLAEY, DR, DEL, VANLLE, TEXAS, 78617, 5122814031"
B957778,"CYNTHIA, G, ROGERS, 482, CALLER, ONTARI, CALI, 91762, 9098471483"
B957822,"C, M, KINCAID, 1532, CAMPUS, AVE, REDLANDS, CALI, 92374, 9094382814"
B957840,"ANTONIO, P, SATTERWHPITE, 4542, POST, OFFICE, SONORA, CA, 95370, 2097683451"
B957892,"ISABEL, P, BATTLES, 40678, OAKBRIDGE, WAY, PALMDALE, CA, 93551, 6618373404"
B957894,"MARINA, D, AMEEAN, 777, WALKERBILT, RD, LOT, 3, NAPLES, FLA, 34110, 2392075065"
B957929,"GARY, E, ESTRADAGOMEZ, 17110, NW, US, HGHWAY, 19, FANNING, SPRINGS, FL, 32693, 3524200417"
B957940,"MARSHA, WALKER, 1743, CENTENO, LANE, LAREDO, TX, 78046, 9561525351"
B957973,"MAYRANN, K, COZRBIN, 2929, PEGASUS, DR, GARLAND, TX, 75044, 9725346367"
B957978,"REA, G, DOMINGUEZ, 9999, COLLINS, AOVEN, APARTMENT, 3J, BAL, HARBOUR, FLA, 3314, 3058145550"
B957990,"MITCHELL, C, LOPEZCASTILLO, 2697, W, 73RD, PL, HIALEAH, FL, 33016, 3053761428"
B958033,"E, GARCIA, 7360, NW, 1TH, ST, A37107, MARGATE, FLORIDXA, 33063, 9543861372"
B958039,"ADNNY, GEOREG, 24316, VISTA, RIDGE, DR, VALENCIA, CALIF, 91355, 6612345061"
B958041,"MARINA, D, AMERGEAN, 777, WALKERBILT, RD, LOT, 3, NAPLES, FL, 34110, 2392075065"
B958049,"ROCHELLE, DEJESUS, 5221, MEADOWS, DRIVE, JAY, FLGA, 32565, 8506260651"
B958073,"RODNEY, M, CORELLA, 449, NANCY, DR, RIPON, CA, 9536Y6, 2092628604"
B958111,"JESSICA, RIVERA, 881605, CALLER, LOS, ANGELES, CA, 90009, 8184475742"
B958122,"R, CHAEZ, 2242, SW, IMPORT, DR, PORT, SAINT, LUCIE, FLORIDA, 34953, 7726514072"
B958172,"M, CATSTORA, 1412, HWLIN, WOLF, TRL, PFLUGERVILLE, TEXAS, 78660, 5128204257"
B958186,"WOO, A, GONZALEZ, 24, POST, LIVERMORE, CA, 94551, 9255614076"
B958203,"YOLANDA, E, HUFF, 4568, E, 60TH, ST, MAYWOOD, CA, 90270, 3234821723"
B958213,"DANIEL, BROW, 3437, RIDGE, RIM, CT, ANTELOPE, CALI, 9584D3, 9167023284"
B958227,"KIMBERLY, D, BROWN, 3437, RIDGE, RIM, COURT, NTELOPE, CA, 95843, 9167023284"
B958293,"OMAR, DWAIN, WHITTLE, 8250, VINEYAERD, AVENU, APT, 151, RANCHO, CUCAMONGA, CA, 91730, 9097883154"
B958309,"J, P, PELAYO, 3306, CHURCH, ST, WEST, MEMPHIS, ARKANSAS, 72301, 8705636127"
B958315,"GIANNA, Z, GUAJARDO, 4709, PEANUT, RD, GRACEVILLE, FL, 32440, 8506211376"
B958325,"ESPERANZA, B, SILVA, 5314, POST, OFFICE, BOX, JACKSONVILLE, FL, 32247, 9045235553"
B958331,"ROBIN, D, CEBALLOS, 230, CALL, BOX, LEESBURG, FL, 34748, 3525171888"
B958341,"SARA, S, SADRA, 9300, HEALON, WAY, BELK, GROVE, CALIFORNIA, 95624, 9165875030"
B958355,"STANLEY, F, KOBEZFF, 653, S, ESPLANADE, ST, ORANLGE, CALIF, 92869, 7142257567"
B958368,"AMY, LITTLE, 2637, BIG, SPRING, DRIVE, FORT, WORTH, TX, 76120, 8171357341"
B958382,"R, S, JACKSON, 7586, APTDO, FORT, MYERS, FLORIDA, 33911, 2393651425"
B958408,"MATHEW, G, HABET, 8431, FORSYTHE, STRT, SUNLAND, CALQI, 91040, 8184758632"
B958464,"WENDY, B, GUTIERREZ, 2159, ENCINAL, AVE, B, ALAMEDA, CA, 94501, 5305340168"
B958470,"CHRISTINA, ROJAS, 1730, S, CONLON, AVE, WEST, COVINA, CA, 91790, 6261137864"
B958498,"JUAN, BERNAL, 8681, KATELLA, AVEN, SPC, 858, STANTON, CALI, 90680, 7144321234"
B958508,"C, M, BROWN, 1657, POST, BOX, CHULA, VISTA, CA, 91912, 6195486873"
B958513,"CHARLENE, M, BROWNLEE, 100, COMFORT, CT, WAXAHACIE, TEXAS, 75165, 9721645835"
B958595,"DEBORAH, L, BOMMARITO, 1732, TOWNSEND, TRT, CLEARWATER, FL, 33755, 7277024821"
B958609,"DAVID, T, LE, 4431, POST, EL, DORADO, HILLS, CA, 95762, 9164256327"
B958613,"VERONICA, S, GRAY, 851, W, COUNTY, ROAD, 2006, BUNNELL, FYLORIDA, 32110, 3861062240"
B958614,"JAIME, I, ESTRELLA, 8425, MUIRFIELD, WAY, PORT, SAINT, LUCIE, FL, 34986, 7721067603"
B958616,"ESTHER, J, MELANCON, 19646, PESANTE, RD, SALINAS, CA, 93907, 8312148008"
B958651,"VERNON, J, ESCARNE, 924571, OFFICE, BOX, HOMESTEAD, FL, 33092, 3054237026"
B958739,"LADASHIA, M, W, 1500, E, WILSON, AVNUE, APARTMENT, 201, GLENDALE, CA, 91206, 8188022025"
B958821,"JEFFREY, GERARD, HARVEY, 1720, MURPHY, CT, PROVIDENCE, VILLAGE, TX, 76227, 2144244343"
B958863,"GARY, A, ROMO, 39967, PENINAA, WAY, PALMDALE, CA, 93551, 6613482816"
B958931,"L, VILLALVAZO, 9, SQUAW, PEAK, LN, CARSON, CA, 90745, 5625527145"
B959083,"JACQUELYN, A, C, 13192, BRYANT, SOT, YCAIPA, CALIF, 92399, 9097074700"
B959094,"A, P, LENNONSMITH, 504, CANAL, WY, NOKOMIS, FL, 34275, 9412100655"
B959117,"KATARINA, HANSON, 343, FOXGLOVE, ST, PITTSBURG, CALIFORNIA, 94565, 9254421871"
B959158,"CARLOS, E, RALSTON, 1501, NE, 191ST, ST, APARMENT, C305, NORTH, MIAMI, BEACH, FL, 33179, 3054346340"
B959168,"AMY, LITTLE, 1684, PERIWINKLE, RD, ORE, CITY, TX, 75683, 9037637027"
B959185,"JIM, E, CORBIN, 7355, MANDY, DR, SACRAMENTO, CA, 95823, 9168312612"
B959210,"PHILLIP, D, WOOTEN, 1521, OYSTER, BAY, CTT, SALINAS, CA, 93906, 8313437864"
B959256,"JUAN, P, PELAYO, 280034, POST, OFFICE, BOX, HOUSTON, TX, 77228, 7136283745"
B959258,"FRDE, GONZALEZ, 806, FALL, RIVER, TRL, VACAVILLE, CA, 95687, 7078480666"
