OutRecID,FirstName,MiddleName,LastName,StreetNumber,StreetName,StreetSuffix,UnitType,UnitNumber,City,State,ZIP,MailType,MailAddr1,MailAddr2,MailCity,MailState,MailZIP,SSN,DOB
A103054,Martha,,ANGUE RA,2249,HENEY,LN.,,,Valley springs,CA,95252,PO BOX,41886,53,VALLEY SPRINGS,CA,95252,091-61-9405,1971-06-27
A105697,Marhta,,Anguera,2249,HENY,LN,,,Valleysprings,CA,95252,POB,41886 ,53,VALLEY SPRINGS,ca,95252,,1971
A101760,M.,,Anguera,2249,Heney Ln,,,,VALLEY SPRINGS,CA,9525Z,PO BOX,,,VALLEY SPRINGS,CA,95252,091-61-9405,19710627
A101815,MARTHA,,ANGUERA,2249,HENEY,LN,,,VALLEY SPRINGS,Calif.,95252,PO BOX,41886,53,VALLEY SPRINGS,CA,95252,091-61-9405,1971
A106813,RICHARD,,ANGUERA,2249,HENEY,LN,,,VALLEY SPRINGS,CA,95252,PO BOX,41886,53,VALLEY SPRINGS,CA,95252,091-63-4155,19670820
A106873,Angel,A.,Christopherson,2249,Heney,Ln.,,,Valley Springs,CA,95252,POBX,41886,53,VALLEY SPRINGS,CA,95252,091-63-4155,1967-08-20
A102571,R.,,Anguera,2249,Heney,,,,ValleySprings,CA,9525Z,,,,valley springs,,95252,,19670820
A101004,Richrd,,ANGUERA,224 9,HENEY,LN,,,VALLLEY SPRINGS,CA,95252,PO BOX,41886,53,VALLEY SPRINGS,,9525 2,091634155,
A102479,R. Anguera,,ANGUERA,2249,HENY,LN.,,,VALLEYSPRINGS,CA,95252,PBX,,53,,CA,95252,,1967
A100347,Richard,,ANGUERA,2249,HENEY,LN,,,VALLEY SPRINGS,CA,95252,PO BOX,41886,53,VALLEY SPRINGS,CA,95252,,
A100363,Martha,,ANGUERA,400,Maple,St.,,,GALT,CA,95632,,,,,,,091-61-9405,1971-06-27
A104612,Laura,,TAYL0R,4000,MAPLE,ST,,,GALT CAL,CA,95632,,,,,,,091619405,19710627
A106464,M. Anguera,,ANGUERA,400,Maple Street,,,,galt,CA,9563Z,,,,,,,,
A104118,JAMES,W,MARTIN,400,Mable,ST,,,GALT,CA,95632,,,,,,95632 ,,1971
A103348,M. A.,,ANGUERA,400,Maple,ST,,,GALT,CA,95632,,,,GALT,CA,95632,,
A104515,Richard,,ANGUERA,400,maple,ST,,,Galt,CA,95632,,,,,,,091-63-4155,19670820
A102876,James,J,BULTER,400,MAPLE,St.,,,"GALT,CA",CA,95632,,,,GALT,CA,95632,,1967-08-20
A105984,R Anguera,,ANGUERA,400,Maple,,,,GALT,CA,95632,,,,,,,091634155,
A105949,Richd,,Anguera,4000,Mapel,ST,,,GALT,CA,95632,,,,,,,,1967
A104706,Mary,,camacho ,4210,Ironrock,Ave.,,,Bakersfield,CA,93313,P O BOX,1932,60103,BAKERSFIELD,CA,93386,115775777,1960-08-01
A101947,M CAMACHO,,,4210 ,IRONROCK,AV,,,bakersfield,CA,9331,POB0X, 1932,60103,BakersField,ca,93386,115-77-5777,08/01/1960
A100362,mari,,camcho,4120,IRON ROCK,,,,Bakersfield,CA,93313,,,,,,,,196008
A102769,Elgia,,GOMEZ,9089,OLD CHEMONIE,Rd,,,TALLAHASSEE,fl,32309,PO box,4311,4045,Tallhassee,fl,32315,115801619,1968-09-27
A100948,ELGIA ,,gomEz,9890,Old Chemonie,,,,Tallhassee,FL,32309-,P.O. BOX,4311 ,4045,TALLAHASSEE,FL,32315,115-08-1619,1968/09/27
A101453,E. GOMEZ,,,9089,OLD CHENONIE RD,,,,"TALLA,HASSEE",FL,32309,,,,,,,,196809
A106094,Elgina,,GOMES,9098,OLD CHEMONIE,ROAD,,,Tallahassee ,FL,32309,,,,,,,115-80-1619,
A100664,Elgia,,Gomez,9089,OLD-CHEMONIE,RD,,,tallahassee,FL,32309,p o box,4311,,Tallahassee,FL,32315,115-80-1619,1968
A105383,MARY,,Gomez,54,RIVIERE LN,,,,Palm Coast,FL,32164,,,,,,,115775777,19600801
A100671,Mary,,GOMAZ,54,RIVIERE,LN,,,PALM COAST,FL,3216,,,,,,,115-77-5777,
A101003,M. Gomez,,,054,RIVERE LN,,,,"palm,coast",FL,32164A,,,,,,,115775777,19600801
A104774,mary,,gomz,,riviere,Lane,,,Palmcoast,FL,32164,,,,,,,,01/08/1960
A107061,MAREY,,GOMEZ,45,RIVIER,LN,,,PALM COAST,FL,32164,,,,,,,115-77-5777,1960
A103764,MARY,,GOMMEZ,54,RIVIERE,LN,,,PALM COAST,FL,32164,,,,,,,,1960
A105726,Elgia,,GOMEZ,54,RIVIERE LN,,,,"Palm,Coast",fl,32164,,,,,,,115801619,19680927
A103615,EL. GOMEZ,,,054,RIVIERE,LN,,,palm coast,FL,3216,,,,,,,115-80-1619,1968
A106055,Elgia,,Gomaz,54,Rivire,LAne,,,Palm Coast,FL,32164,,,,,,,,09/27/1968
A103296,Mary,,GOMEZ,7789,KENWAY,pl,,,Boca Raton ,fl,33433,P.O.BOX,25385,880235,BOCA RATON,FL,33488,115775777,19600801
A103907,MARY. GOMEZ,,,7789,KENWAY,Pl.,,,"boca,rton",FL,3343,po box,25385,,,,,115-77-5777,01/08/1960
A101736,M GOMEZ,,,7789,KENWAY PL,,,,Boca Raton,FL,33433,,,,,,,115-77-5777,19600801
A100480,Mary,,Goemez ,77898,Kenaway,Pl,,,boca raton,FL,33433,PO BOX,,,BOCA RATON,FL,33488,,196008
A104812,Marey,,Gomez,7789,KENWAY,,,,BOCA RATON,FL,33433,,25385,880235,BOCA RATON,FL,3348,115775777,
A102454,Elgia,,gomez,7789,KENWAY PL,,,,BOCA RATON,fl,33433,POBX,25385,880235,Boca Raton,FL,33488,115801619,1968-09-27
A100005,Brian,,LUPSA,07789,KENAWY,PL,,,Boc aRaton,FL,33433,,25385,880235,,,,115-80-1619,09/27/1968
A103499,elgia,,GomeZ,7789,KENWAY,PL,,,BOCA RATON,FL,33433,,,,,,,115-80-1619,196809
A105872,Elgia,,Gomez,7889,KENWAY,PL,,,BOCA RATON,FL,33433A,PO BOX,25385,880235,BOCA RATON,FL,33488,,1968
A102381,Elgya,,Gomez,7789,KENAWY,PL,,,BOCA RATON,FL,33433,P O BOX ,,,,,,,
A105094,E Gomez,,,7789,KENWAY PL,,,,boca raton,FL,33433,,,,,,,115-80-1619,19680927
A103437,Mary,,favareto,13245,SARATOGA LN,,,,BALCH SPRINGS,TX,75180,,,,,,,185135798,19560826
A105455,MARY,,Favaretto,13245,SARATOGA, Lane,,,"Balch,Springs",TX,7518,,,,,,,185-13-5798,26/08/1956
A102704,M. FAVARETO,,,13254,SARATOGA,LN,,,BalchSprings,TX,75180,,,,,,,,1956
A101716,mary,,favraeto,13245,SARATOOGA,LN,,,BALCH SPRINGS,TX,75180A,,,,,,,185-13-5798,
A100368,MARY FAVARETO,,,3245,SARATOGA,LN,,,,TX,75180,,,,,,,,19560826
A104472,F. A.,,Evans,902,HALLUM ST,,,,RIVER OAKS,TX,76114,po box,54736,10632,River Oaks,TX,76114,185135798,1956-08-26
A104268,M FAVARETO,,,909,Hallum,St.,,,RIVER OAKS,Tx,76114,PO BOX,54736,,RIVER OAKS,TX,76114,185-13-5798,
A105381,MARY,,FAVARETO,902,HALLUM,ST,,,river oaks,TX,76114,P O BOX,54736,10632,"RIVER,OAKS",TX,76114,185-13-5798,19560826
A100520,Jorge,,Gomez,9545,TROPICAL PARK PL,,,,boca raton,FL,33428A,,,,,,,185145101,19520224
A103701,JORGE.,,GOMEZ,9455,Tropical Park,,,,BOCA RATON,FL,33428,,,,,,,185-14-5101,24/02/1952
A104132,ROBERT,,PREZ,9545,TROPICALPK,,,,Boca Raton,FL,33428,,,,,,,,1952
A106251,Jorge,,Gomes,9545,TROPICAL PARK,PL,,,"BOCA,RATON",FL,33428,,,,,,,185-14-5101,
A100263,Mary,,GOMEZ,11660,DUNES WAY DR,,,,JACKSONVILLE,FL,32225,POBOX,4285,5314,jacksonville,fl,32247,185-13-5798,19560826
A103185,M. Gomez,,,11606,DUNESWAY,DR,,,"JACK,SONVILLE",FL,32225,,,,,,,,26/08/1956
A102913,Mary,,Gomez,11660,Dunes,Dr,,,JACKSONVILLE,FL,3222,,4285,,Jacksonville,FL,,185135798,1956
A107135,MARY,,GOMEZ,1660,DUNESWAY,DR,,,Jackson Ville,FL,32225,P O BOX,,5314,JACKSONVILLE,FL,32247A,185-13-5798,
A101529,mary gomez,,,11660,DUNESWY,DR,,,JACKSONVILLE,FL,32225,,4285,5314,,,,,195608
A100918,MARY,,GOMES,11660,DUNES WAY,DR,,,jacksonville,FL,32225,PO BOX,4285,5314,JACKSONVILLE,FL,32247,185-13-5798,08/26/1956
A101448,JORGE,,GOMEZ,11660,DUNES WAY,DR,,,JACKSONVILLE,FL,32225,P.O.BOX,4285,5314,JACKSONVILLE,FL,32247,185-14-5101,1952-02-24
A102703,J GOMEZ,,,11660,DUNESAY,DR,,,jacksonville ,fl,3222,,4285,5314,,,,185145101,1952
A104873,Jorge,,gomez,11660,DUNES WAY,,,,JACKSONVILLE,FL,32225,,,,,,,,24/02/1952
A103323,mary,,gomez,630,49TH AVE,,,,"coral,gables",fl,33134,,,,,,,185135798,19560826
A104328,MARY,,GOMEZ,630,49th,Ave,,,CORAL GABLES,FL,3313,,,,,,,185-13-5798,26/08/1956
A107186,m. Gomez,,,0630,49TH,AVE,,,CORAL GABLES,FL,33134,,,,,,,,
A105463,jorge,,gomez,630,49th,ave.,,,coral  gables,fl,33134,,,,,,,185-14-5101,1952-02-24
A101902,Jorge,,GOMAZ,630,49 TH,AV,,,CORALE GABELS,FL,3313,,,,,,,185145101,19520224
A102442,J.GOMEZ,,,630,49th Ave,,,,Coral Gables,FL,33143,,,,,,,,1952
A101821,JORJ,,GOMEZ,0630,49TH,AVE,,,coralgables,Fl,33134,,,,,,,185-14-5101,
A102172,Mary,,GOMES,1411,BRAMBLING,CT,,,bradenton,fl,34212-0000,,,,,,,185-13-5798,19560826
A101354,mry,,GOMEZ,1411A,BRAMBLING CT.,,,,"Bradenton,",FL,34221,,,,,,,185135798,1956-08-26
A105241,M.,,GOMEZ,1411,BRAMBLIN,CT,,,BRADENTON,FL,34212,,,,,,,,195608
A104982,MARY,,Gomez,1411,BRAMBLING,Ct,,,BRADENTN,FL,34212,,,,,,,185-13-5798,
A103221,MARY LEE,,GOMEZ,  1411 ,BRAMBLING,CT,,,Bradenton,FL,34212,,,,,,,185-13-579,19560826
A102297,JORGE,,GOMEZ,1411,Brmabling,CT.,,,Bradenton,Florida,34212,,,,,,,185-14-5101,1952-02-24
A103194,jorge,,gomez,1411,BRAMBLING CT,,,,bradenton,fl,34212,,,,,,,185145101,1952
A104847,J.,,GOMEZ,1411,Brambling,CT,APT,12A,Bradenton,FL,34212-,,,,,,,,19520224
A105763,JORJE,,GOMES,1141,BRAMBILING,CT,,,Bradenton,FL,34221,,,,,,,185-14-5101,
A106725,Beverly,,Lugon3S,19303,PEACH VALLLEY CIR,,,,Houston,TX,77084,POBOX,4857,280034,Houston,TX,77228,020505077,1905/04/16
A100369,bev,,LUGONES,19303,Peach Valley,Cir.,,,houston,Tx,77084,P O BOX,4857,280034,Houston,TX,7228A,020-50-5077,190504
A101963,B.LUGONES,,,19303,PEACHVALLEY CIR,,,,HOUSTON,TX,77084,PO BOX,,280034,HOUSTON,TX,,,1905
A106101,BEVERLEY,,LUGONES,19330,PEACHVLLEY,CIR,,,houston,tx,77084,PO BOX,4857,,Houston,TX,77228,020-50-507,19050416
A100473,BEVERLEY,,LUGONES,8464,CR 4076,,,,SCURRY,TX,75158,,,,,,,020-5O-5077,1905-04-16
A102649,earl,,Pimienta,8464,4076 CR,,,,Scurry,Tx,75158-,,,,,,,,19050416
A106475,Bev,,LUGONES,8464,CR 4076,,,,S C U R R Y,TX,7515B,,,,,,,020-50-5077,
A107079,BEVERLY,,LUGONES,84664,CR 4076,,,,SCURRY,TX,75158,,,,,,,020-50-0577,19050416
A100332, BEVERLY,,LUGONES ,8464,CR 4076 ,,,,scurry,TX,75158,,,,,,,020505077,19050416
A104123,BEVERLY,,LUGONE5,6835,KEITH RD,,TRLR,30,LUMBERT0N,TX,77657,,,,,,,020-50-5077,19050416
A106532,Bev,,LUGONES,6853,Keith,Rd.,TRAILER,30,Lumberton,Tx,77567,,,,,,,020-50-507,1905/04/16
A105070,B.,,LUGONES,6835,KEITH,RD,,,LUMBERTON,TX,77657,,,,,,,,190504
A105988,BEVERLEY,,LUGONES,6835,KE1TH,RD,TRL,30,lumberton,TX,77657,,,,,,,020-5O-5077,
A104162,BEVERLY,,LUGONES,06835,KEITH RD,,,,LUMBERTON,TX,77657,,,,,,,020505077,19050416
A105931,Michael,,Lopez,4950,SanAnselmo,Rd,,,ATASCADERO,ca,93422,,,,,,,020-50-6488,1907/02/17
A104966,M.,,LOPEZ,49500,SAN ANSELMO,Road,,,ATASCADERO,CA,9342,,,,,,,,19070217
A100355,michal,,lopez,4950,san anselmo,rd.,,,atascadero,CA,93422,,,,,,,020-50-6488,
A102906,MICHEL,,LOPEZ,4950,SAN ANSELMO,RD,,,Atascadero,CA,93422-0000,,,,,,,020506488,1907-02-17
A102162,Mike,,LOPEZ,4950,SAN ANSELMO RD,,,,ATASCADERO,CA,93422,,,,,,,020-50-648,190702
A106335,Michael,,Lopez,13217,Alderwood St,,,,La Mirada,ca,90638,PO BOX,68798,1351,"LA, MIRADA",CA,90637,020-50-6488,1907-02-17
A106221,m.lopez,,,13217,ALDERWOOD,ST,,,LA MIRADA,CA,9063A,PO BOX,,1351,LA MIRADA,CA,90637,020-50-6488,19070217
A105963,Mike,,LOPEZ,13217,ALDERWOOD,ST,,,LA MIRADA,CA,90638,P O Box,68798,,LA MIRADA,CA,90637-0000,,
A101936,michael,,lopez,5733,halleck dr,,,,San Jose,CA,95123,POBOX,1820,640083,SanJose,CA,95164,020-50-6488,1907/02/17
A106502,Mike,,LOPEZ,0733,HALLECK,DR.,,,"SAN, JOSE",CA,95123,P O BOX,1820,,SAN JOSE,CA,9516A,,19070217
A104421,MICHEL,,LOPEZ,5733,HALLLECK,DR,,,SAN JOSE,CA,95123,PO BOX,1820,640083,SAN JOSE,CA,95164,020-506488,
A104330,BEVERLEY,,LOPEZ,913,CENTENIAL,,,,SHERMAN,TX,75090,PO BOX,14215,1595,Sherman,TX,75091,020-50-5077,1905/04/16
A104861,B.,,LOPEZ,0913,CENTENNIAL,,,,SHERMAN,TX,75090,"po,bo",,1595,SHERMAN,tx,75091,020505077,19050416
A106372,BEV,,LOPEZ,913,CENTENNIAL,,,,SHERMN,TX,75090,POBOX,14215,,SHERMAN,TX,75091,,190504
A106983,Beverly,,Lopez,913,CENTENNIAL,,,,Sherman,TX,75091,PO BOX,14215,1595,Sherman,TX,,020-5O-5077,
A103681,B.Lopez,,,913,CENTENNIAL,,,,SHERMAN,TX,75090,PO BOX,14215,1595,SHERMAN,TX,75091,,1905
A102481,BEVERLY,,LOPEZ,913,CENTENNIAL,,,,SHERMAN,TX,75090,P O BOX,14215,1595,SHERMAN,TX,75091,020-50-507,19050416
A104442,Micheal,,Lopez,913,Centennial,,,,Sherman,Tx,75090,POBOX,14215,1595,Sherman,TX,75091,020-50-6488,1907-02-17
A103624,M.,,LOPEZ,913,CENTENNIAL,,,,SHERMAN,TX,75090,P O BOX,14215,1595,SHERMAN,TX,75091,,190702
A101567,MICHAEL,,LOPEZ,9130,CENTENNIAL,,,,"SHERMAN,",TX,75091,PO BOX,14215,,SHERMAN,TX,75091,020-506488,
A104531,MikE,,LOPEZ,913,CENTENIAL,,,,SHERMAN,TX,7509A,PO BOX,14215,1595,SHERMAN,TX,75091,020-50-6488,19070217
A100719,Mike,,LOPEZ,0913,CENTENNIAL,,,,SHERMAN,TX,75090,POBOX,14215,1595,SHERMAN,TX,,020-50-648,1907/02/17
A102824,M.LOPEZ,,,913,CENTENNIAL,,,,SHERMAN,TX,75090,PO BOX,,1595,SHERMAN,TX,75091,,1907
A103577,BEVERLY,,LOPES,692,CR8341,,,,nacodoches,TX,75964,,,,,,,020-50-5077,19050416
A106975,Bev,,LOPEZ,692.,CR 8341,,,,NACOGDOCHES,Tx,7596A,,,,,,,020-50-5077,
A102717,B.LOPEZ,,,0692,CR 8341,,,,NACOGDOCHES,TX,75964,,,,,,,,190504
A100245,BEVERLEY,,LOPEZ,692,CR 8413,,,,NACOGDOCHES,TX,75964,,,,,,,020-5O-5077,1905
A104690,michael,,Lopez,692,cr 8341,,,,nacogdoches,TX,75964,,,,,,,020506488,17/02/1907
A104105,M.L.,,LOPEZ,692,CR8341,,,,Nacogdoches ,Tx,75964,,,,,,,020-50-6488,
A101071,WILLIAM,,CARREON,962,CR-8341,,,,nacogdochess,TX,7596,,,,,,,,1907-02-17
A102667,Mike,,lopez,692,Cr8341,,,,NACODOCHES,TX,75964A,,,,,,,02050648,
A100466,BEVERLEY,,Lopez,4045,Rothwell,St,,,Beaumont,TX,77705,,,,,,,020-50-5077,16/04/1905
A104498,Beverly,,LOPEZ,4045,rothwel,st.,,,beaumont,TX,77075,,,,,,,020505077,
A103608,JOSE,,VALLE,4045,ROTHWELL,,,,Beaumant,Tx,7705,,,,,,,,19050416
A107083,beverly ,,Lopez.,404 5,rahtwell,street,,,Beaumont,tx,77075A,,,,,,,020-50-507,
A101915,beverli,,lope z,4045,rothwell,,,,BEAUMONT,TX,77705,,,,,,,,4/16/1905
A105521,Beverly,,Lopez,4045,R0THWELL,ST,,,Beaumont ,TX,777O5,,,,,,,020-50-5077,
A104044,MICHAEL,,LOPEZ,4045,ROTHWELL,St,,,Beaum0nt,TX,77705,,,,,,,020-506488,
A102088,Michael,,Lopez,4045,rohtwell,ST,,,beaumont,Tx,7775,,,,,,,,1907-02-17
A102458,Debra,,Wiliams,0445,Rothwell,,,,Beaumont,TX,777O5,,,,,,,020-50-6488,
A104707,Michel,,LOPEZ.,4045,ROTHWELL ,ST,,,Beaumant ,TX,77705,,,,,,,,02/17/1907
A103566,Jackie,v.,NAECKER,921,50th,St,,,hialeah,fl,33012,,,,,,,003822616,08-10-1908
A103428,Joyce,,Artis,129,50TH,,,,HiaLeah,FL,3301,,,,,,,,19081008
A102227,J.V. Naecker,,,921,50 th,st.,,,Hialeah,FL,33012A,,,,,,,003-82-2616,
A102022,JACUELINE,V,NAECKER,921,50TH,ST,,,HIALEAH,FL,33012,,,,,,,,
A104020,JACQUELINE,V.,NAECKER,921,50TH,Street,,,"HIA,LEAH",FL,33012,,,,,,,003-82-2616,1908
A105713,JACQUELINE,V,NAEKER,15406,Vanessa,Ln,,,Brooksville,FL,34604,,,,,,,003-82-2616,08/10/1908
A102339,jacqeline,,Naecker,15406,vannessa,LN,,,BROOKSVILLE,FL,346O4,,,,,,,,
A100118,AMY LYTTLE,,LITTLE,15406,Vanessa,,,,Brooksville,,,,,,,,,,19081008
A100880,MICHAEL,,LOPES,107,MARGEAUX,DR,,,maumelle,AR,72113,P O BOX,14318,13544,MAUMELLE,AR,72113,003830261,12/8/1909
A104581,michael,,LOPEZ,107,margeaux dr.,,,,Maumelie,ar,72113,po box,14318,,maumelle,ar,72113,,19091208
A105230,M.L.,,Lopez,170,margeau,DR,,,"Maumelle,",AR,7213,P0 B0X,14318,13544,MAUMELLE,AR,72113,,
A106719,Michael,,Lopez,107,MARGEUX,DR,,,Maumelle,AR ,72113,PO BOX,,,,,,003-83-0261,
A102397,Micheal,,Lopez,107,MARGEAUX,DR.,,,MAUMELLE,ar,721I3,PO BOX,14318,,MAUMELLE,AR,7211,,19091208
A106001,Michael,,Lopez,107,Marguax,,,,Maumelle,AR,7213A,POBOX,14318,13544,Maumelle,Ar,72113,,
A100792,MLOPEZ,,,337,KIRSCHWOOD DR,,,,"HOT,SPRINGS,NATIONAL,PARK",AR,71913,PO BOX,56749,1921,HOTSPRINGS,AR,71902,003-83-0261,
A106249,Michael,,Lopez,337,Kirschwod,DR,,,Hot Springs National Park,AR,71913,P.O. Box,56749,1921,Hot Springs National Park,AR,71902,,12/8/1909
A101620,M. Lopez,,,337,KIRSCHWOOD,DR,,,HOT SPRINGS NP,ar,71913A,POBOX,56749,,HOT SPRINGS,AR,71902,,
A104910,MICHAEL,,Lopez,405,Loop,Rd,,,Sherwood,AR,72120,P O BOX,4701,6658,Sherwood,AR,72124,003-83-0261,
A100190,Michael,,lopez,405,LOOP,,,,Sherwood,Ar,7212O,POBOX,4701,,Sherwood,AR,72124,,19091208
A105049,mike,,LOPEZ,450,loop,RD.,,,SHERWOOD,ar,72120,po bx,4701,6658,sherwood,AR,72124,,
A105698,M.L.,,Lopez,405,LOOP,RD,,,Sherwood,,,PO BOX,,,,,,003830261,
A106763,Michael,,Lopes,405,Loop,,,,Sherw0od,AR,72124,POBOX,,,,,,,12-08-1909
A106440,micheal,,lopez.,405,loop,RD,,,Sherwood,AR,71120,PO BOX,4701,6658,Sherwood,ar,72124A,,
A100748,JACQUELINE,V,Lopez,8803,Songfest,,,,Pico Rivera,CA,90660,,,,,,,003-82-2616,08/10/1908
A102288,jacqueline ,,lopez,8803,SONGFEST,DR,,,PICO RIVERA,CA,96060,,,,,,,,
A105161,J. Lopez,,,8803,Songfest,Drive,,,"Pico,Rivera",CA,90660A,,,,,,,003822616,
A102974,MICHAEL,,Lopez,8803,SONGFEST,DR,,,Pico Rivera,CA,90660,,,,,,,003-83-0261,
A105030,James,J,BULTER,8803,Songfest Dr.,,,,PIC0 RIVERA,CA,9066O,,,,,,,,12-08-1909
A102927,michael,,lopez,8830,songfest,DR,,,"PICO,RIVERA",CA,90660A,,,,,,,003830261,
A104211,Michel,,Lopes,8803,SONGFST,,,,Pico Riviera,CA,90660,,,,,,,,19091208
A103842,Michael,,LOPEZ.,8803,Songfest,,,,Pico Rivera ,ca,90660,,,,,,,,
A106736,M.L.,,lopez,8803,songfest,,,,pico rivera,CA,96060,,,,,,,,
A105144,JCQUELINE,V,LOPEZ,0745,Cross,St,,,Woodland,CA,95695,PO BOX,10067,8513,Woodland,CA,95776,003-82-2616,
A104677,ANGELA,HERNANDEZ,BEAR,745,CROSS,ST.,,,WOODLAND,CA,95695,POBOX,10067,,WOODLAND,CA,95776A,,19081008
A104568,J. Lopez,,,745,Cross street,,,,"Woodland,",Ca,95695,P0 B0X,10067,8513,WO0DLAND,CA,95776,,
A103664,MICHAEL,,LOPEZ,745,CROSS,St,,,Woodland,CA,95695,POBOX,10067,8513,Woodland,CA,95776,003-83-0261,12/8/1909
A102492,B.,,GARCIA,745,CROS,ST.,,,WOODLAND,CA,95695O,PO BOX,10067,,WOODLAND,CA,95776A,,
A102535,M.L.,,Lopez,745,CROSS st,,,,WOODLAND,,,P0 B0X,10067,8513,,,,003830261,
A103386,MICHAEL,,LOPES,745,cross,ST,,,woodland,CA,95695,PO BX,,,,,,,19091208
A101263,DAVE,,MARTINEZ,745,cross st.,,,,Woodland,CA,95695,,10067,,Woodland,ca,,,
A101702,patricia,A.,duque,1933,Fork,road,,,Fort Worth,TX,76179,,,,,,,053044406,1989-01-10
A106935,PATRICIA,Andrew,D U Q U E,1933,frk,RD,,,FORTWORTH,TX,7617,,,,,,,053-04-406,
A105505,PAT,A,Duke,1933,FOR K,Rd.,,,Fort.Worth,TX,76179,,,,,,,,1/10/1989
A103246,patricia,,Duque,1933,fork,,,,Ft Worth,Tx,76179-,,,,,,,053-04-4406,
A103529,P.A.,,Duqeu,193 3,Frk,Rd,,,Fortworth,TX,76179,,,,,,,053044406,1989
A106415,Patr1cia,Andy,Duoue,,Fork,Rd,,,F0RT W0RTH,TX,76179a,,,,,,,,
A104495,patricia,A.,duque,1019,Jan Lee,Drive,,,Burkburnett,TX,76354,,,,,,,053-04-4406,19890110
A102476,P DUQUE,,PATRICIA,1019,JANLEE,DR,,,BURK BURNETT,TX,7635,,,,,,,,89/01/10
A100085,Patty,,Duqe,1019-,JAn lee,dr,,,burkburnett,tx,76354,,,,,,,053044406,
A105516,pAtriCia,A.,Duque,1019,JNL,DR.,,,BurkBur Nett,TX,76354,,,,,,,,
A100273,PATRICIA,ANDREW,DUQUE,,JAN LEE,,,,BURKBURNETT,TX,,,,,,,,053-04-4406,1989-01-10
A105967,p.duque,,,1019,JAN LEE,DR,,,BURKBURNETT,TX,76354,,,,,,,053-04-4406,
A104753,Evangeline,PAUL,perez,4319,Birch,Dr.,,,Mesquite,TX,75150,PO Box,14233,852182,Mesquite,TX,75185,053-05-3418,19840729
A100786,M. FIGUEROA,,,4319,BIRCH,DR,,,MES QUITE,TX,7515O,P O BOX,014233,,"MESQ.,TX",,7518 5,,07/29/1984
A100041,MICHEAL,,FIGUERROA,4319,bircg,dr,,,MESQUITE,TX,75150,,14233,852182,MESQUITE,TX,75185,053053418,198407
A103206,Mike,,Fig.,04319,Birch,Dr,,,Mesqu1te,TX,75150,"po,bo",,852182,MESQUITE,TX,,,
A103490,MICHAEL,,FIGUEROA,4319,BIRCH,,,,MESQUITE,TX,75015,PO BOX,14233,,MESQUITE,TX,75185a,053-05-3418,
A100535,MICHAEL,,FIGUEROA,4319,BIRCH,DR,,,MESQUITE,TX,7515,,14233,,MESQUITE,TX,75185,053-05-3418,1984
A104902,Michael,,Figueroa,6427,Lisa May,Ln,,,"Early,",TX,76802,PO BOX,93096,3203,Early,TX,76802,053053418,1984-07-29
A101751,M. Figueroa,,,6427,lisa-may,LN,,,EARLY,TX,,P0 B0X,,03203,EARLY,TX,76802,053-05-341,19840729
A104622,MICHEL,,FIGUEROA,,LISA  MAY,,,,EARLY,TX,7680,POBX,93096,,EARLY,TX,,,
A102194,Mike,,FGUEROA,6427,LisaMay,RALN,,,ERLY,TX,76802,,,,,,,,07-29-1984
A107215,MICHAEL,,FIGUEROA,6427,LISA MAY,LN,,,EARLY,TX,76802,PO BOX,93096,3203,EARLY,TX,76802,053-05-3418,19840729
A104136,Patricia,Andrew,Figueroa,730,Cobblehill,Wy,,,Galt ,CA,95632,,,,,,,053044406,1989-01-10
A106024,P.,A.,FIGUERAO,730,COBBLE HILL,,,,GALT,CA,95632a,,,,,,,053-04-4406,
A106635,Patty,,Figueora,730,COBBLEHILL,Way,,,"GALT,CA",,,,,,,,,,198901
A101392,MICHAEL,,FIGUEROA,730,COBBLE HILL,WAY,,,GALT,CA,95632,,,,,,,082021756,19341026
A105704,Mikel,,Figuroa,730,Cobblehill,,,,galt,CA,95632,,,,,,,082-02-1756,
A101678,MIKE,,F.,0730,Cobble Hill,WA,,,GLAT,CA,95362,,,,,,,,10/26/1934
A106328,Michael,,FIGEROA,730,COBBLE HILL,,,,"GALT,CA",,,,,,,,,082-02-1756,
A105380,MICHAEL,,FIGUEROA,730,COBBLE-HILL,WAY,,,GALT,CA,95632-,,,,,,,,1934
A106086,Mike,,Figuroa,730,Coble Hill,WY,,,Galt,CA,95632,,,,,,,,26-10-1934
A102874,CYNTHIA,,LEPE,26976,MILL POND,RD,,,CAPISTRANO/BEACH,CA,92624,,,,,,,082-02-0030,19260806
A101374,Cynthya,,Leape,26976,Millpond,Rd.,,,"Capist,Beach",CA,9262a,,,,,,,,08/06/1926
A101814,CYN LEPE,,,26976,MILLPOND,RD,,,CAPISTRANO BEACH,,,,,,,,,082020030,
A103080,cynthia,,lepe,1396,compaglia,cir,,,Brentwood,CA,94513,POBOX,51284,1690,Brentwood,CA,94513,082-02-0030,19260806
A103114,CYN. LEPE,,,1396,COMPAGLLA,CIRCLE,,,BRENTWOOD,CA,,P O BOX,512 84,,BRENTWOOD,CA,94513a,,
A101671,cynthia,,leape,1396,ComPaglia,,,,brentwood ,ca,94513,PO BOx,51284,169O,"BRENTWOOD,CA",,,082-02-0030,1926
