refID1,tokens1,refID2,tokens2,truth
B960483,"BENJAMIN, VALENCIA, 6459, OFFICE, BOX, FULLERTON, CA, 92834, 7147336685",B985824,"BENJAMIN, VALENCIA, 1229, BUZON, RANCHO, MIRAGE, CA, C92270, 7604051338",1
B961888,"TOMMY, ARIZA, 881605, POST, OFFICE, BOX, LOS, ANGELES, CALIF, 90009, 8185510606",B977323,"RICHARD, BCHECH, 881605, CALL, BOX, LOS, ANGELES, CALIF, 90009, 8184213781",0
B962597,"BISHOP, A, STEWART, 507, CALLER, LEHIGH, ACRES, FL, 3970, 2391414475",B994082,"BISHOP, A, STEWART, 308, KNE, ST, SILOAM, SPRINGS, AR, 72761, 4791050162",1
B963511,"MELISSA, T, GINARD, 293357, POST, OFFICE, SACRAMENTO, CALIFORNIA, 95829, 9161835363",B970072,"RICARDO, GINARD, 4635, ZLUXFORD, COURT, SACRAMENTO, CALIF, 9584, 9161835363",0
B963511,"MELISSA, T, GINARD, 293357, POST, OFFICE, SACRAMENTO, CALIFORNIA, 95829, 9161835363",B991096,"CHARLENE, M, BROWNLEE, 293357, POST, OFFICE, SACRAMENTO, CALIFORNIA, 95829, 9167660622",0
B963523,"R, L, GARCIA, 690362, OFFICE, BOX, SAN, ANTONIO, TEXAS, 78269, 2107747554",B994790,"BETSY, A, URIBE, 690362, APARTADO, SAN, ANTONIO, TEXAS, 78269, 2106726242",0
B963691,"BLANCA, H, ARTENSTEIN, 1355, CALLER, MARTINEZ, CA, 94553, 9253276773",B991224,"BLANCA, ARTENSTEIN, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2813565062",1
B965236,"BENJAMIN, VALENCIA, 440, SULLIVA, CT, TRACY, CA, 95391, 2094053600",B985824,"BENJAMIN, VALENCIA, 1229, BUZON, RANCHO, MIRAGE, CA, C92270, 7604051338",1
B965818,"AMALIA, H, ARENDT, 30300, ANTELOPE, ROAD, APT, 811, MENIFEE, CALIF, 92584, 9091754842",B971760,"LIBERTAD, TORRES, 33419, GATE, ST, MENIFEE, CALIFORNIA, 92584, 9093744311",0
B966110,"MIMI, K, WOODS, 2303, KELL, ST, APT, 3, CORNING, AR, 72422, 8703615822",B980871,"MIMI, K, WOODS, 68512, MCCALLUM, WAY, CATHEDRAL, CITY, CA, 92234, 7602714168",1
B967583,"GEORGE, M, EMERT, 860105, BUZON, PLANO, TX, 75086, 9723018126",B994678,"JACY, A, MURPHY, 860105, POST, OFFICE, BOX, PLANO, TX, 75086, 9723018126",0
B968855,"AUDRY, R, DECKER, 16451, SW, 184TH, ST, MIAMI, FLA, 33187, 3054370047",B971455,"AUDRY, R, DECKER, 1523, VOTAW, RD, APOPKA, FL, 32703, 4078163820",1
B969979,"MARAI, S, GEROGE, 3064, SEAN, DRV, LIVE, OAK, CALIFORNIA, 95953, 5595143787",B975689,"MARAI, BREAUX, 9445, 135TH, DRV, LIVE, OAK, FLORIDA, 3210, 3863435724",0
B971369,"ELIEZER, AYALA, 10654, EDINBURGH, ST, HOLLYWOOD, FLORIDA, 33026, 9541324355",B972884,"REGINA, GRIBSCHAW, 10654, EDINBURGH, ST, HOLLYWOOD, FLA, 33026, 9541324355",0
B972120,"CLAUDIA, C, VERGARA, 11354, E, AVENUE, R, LITTLEROCK, CALIFORNIA, 93543, 6618544464",B990778,"CLAUDIA, C, VERGARA, 1950, WEBOBERVILLE, RD, APARTMENT, 3136, AUSTIN, TEXAS, 7872, 5125261460",1
B972714,"PAULINE, HERNANDEZ, 5719, BLACKTHORNE, AVE, LAKEWOOD, CA, A90712, 5624420730",B980147,"PAULINE, HERNANDEZ, 11034, STREAMSIDE, DR, TAMPA, FLA, 33624, 8136648267",1
B973146,"LUCIA, L, ARIAS, 1317, WILDWOOD, DR, DEER, PARK, TEXAS, 77536, 2817461481",B976489,"LUCIA, L, ARIAS, 4035, POST, OFFICE, BOX, ORANGE, CALIF, 92863, 7145825088",1
B973410,"JOY, H, HINOJOSA, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2812308086",B976748,"A, CONTRERAS, 11351, POST, BOX, SPRING, TEXAS, 77391, 2811210104",0
B973410,"JOY, H, HINOJOSA, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2812308086",B991224,"BLANCA, ARTENSTEIN, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2813565062",0
B974422,"MILDRED, C, SALAZAR, 810892, APARTADO, DALLAS, TKX, 75381, 2141683114",B975051,"MILDRED, C, SALAZAR, 1962, APARTADO, MCKINNY, TX, 75070, 9722747061",1
B974620,"DEWEY, R, MELLO, 2576, CAPTAINS, WALK, BRADLEY, CALI, 93426, 8058584522",B987171,"DEWEY, R, MELLO, 7825, EWL, PASO, ST, LA, MESA, CA, 91942, 6198550121",1
B976011,"TONI, Q, BRESTLE, 213, CALLER, CAMARILLO, CALIFORNIA, 93011, 8053276237",B994200,"TERREL, R, DOSS, 213, OFFICE, BOX, CAMARILLO, CALI, 93011, 8057343250",0
B976011,"TONI, Q, BRESTLE, 213, CALLER, CAMARILLO, CALIFORNIA, 93011, 8053276237",B997105,"TONI, Q, BRESTLE, 3974, VERSAILLES, DR, ORLANDO, FL, 32808, 4072757107",1
B976748,"A, CONTRERAS, 11351, POST, BOX, SPRING, TEXAS, 77391, 2811210104",B991224,"BLANCA, ARTENSTEIN, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2813565062",0
B980393,"PEDRO, L, CLOAKEY, 6497, DOWEL, DR, AARTMENT, 2, SIMI, VALLEY, CALIFORNIA, 93063, 8056834866",B981383,"PEDRO, L, CLOAKEY, 319, E, TABOR, AVE, APT, 9, FAIRFIELD, CALIFORNIA, 94533, 7078278878",1
B980438,"NERISSA, M, GONZALEZ, 76972, POST, OFFICE, TAMPA, FLORIDA, 33675, 8132384378",B991888,"CHRISTINE, BROWN, 76972, BOX, TAMPA, FLORIDA, 33675, 8132526878",0
B980702,"ROSA, GODINEZ, 8618, MATILDIJA, AV, PANORAMA, CITY, CA, 91412, 8181273281",B987175,"ROSA, GODINEZ, 13838, FONTANELLE, PL, SAN, DIEGO, CALI, 92128, 6194578247",1
B980702,"ROSA, GODINEZ, 8618, MATILDIJA, AV, PANORAMA, CITY, CA, 91412, 8181273281",B995942,"R, GODINEZ, 4601, CALLER, PANORAMA, CITY, CA, 9112, 8188066238",1
B981578,"TODD, M, RENTERAI, 2402, SW, CHOCTAW, ST, BENTONVILLE, AR, 72712, 4797118376",B988199,"FRED, B, SILVEIRA, 2223, POST, BOX, BENTONVILLE, AR, 72712, 4795322886",0
B984452,"LAURINDA, M, MITCHELL, 1103, S, ROBERTSON, AVE, TYLER, TEXAS, 75701B, 9035082685",B986983,"LAURINDA, M, MITCHELL, 901, SW, 10TH, ST, APARTMENT, 1, HALLANDALE, BEACH, FL, 33009, 9547655617",1
B984740,"REEN, A, CRANE, 3908, APPLEGATE, CIRCLE, BRANDON, FLORIDA, 33511, 8133117671",B986108,"MARINA, D, STEWART, 814, MILANO, CIR, APT, 301, BRANDON, FLORIDA, 33511, 8134564132",0
B986180,"BRENDA, B, KRIEGER, 2033, HIWAY, 65, S, EUDORA, ARK, 71640, 8701772565",B991576,"BRENDA, B, KRIEGER, 1158, BUZON, VACAVILLE, CA, 95696, 7072448761",1
B990926,"ANGELA, BULBUL, 2214, BUZON, PALM, HARBOR, F, 34682, 7272404013",B994945,"SEAN, PELAYO, 3685, AMELIA, WAY, PALM, HARBOR, FL, 34684, 7272404013",0
B991770,"JAMES, D, BLAKE, 407, BUZON, VICTORVILLECALIFORNIA, 92393, 7605634185",B996463,"JAMES, D, BLAKE, 17950, MIDWAY, RD, TRAC, CALI, 95377, 2091651571",1
B991770,"JAMES, D, BLAKE, 407, BUZON, VICTORVILLECALIFORNIA, 92393, 7605634185",B998856,"JAMES, D, BLAKE, 6864, POST, HUDSON, FL, 34674, 7276736506",1
B996463,"JAMES, D, BLAKE, 17950, MIDWAY, RD, TRAC, CALI, 95377, 2091651571",B998856,"JAMES, D, BLAKE, 6864, POST, HUDSON, FL, 34674, 7276736506",1
