clusterID,refID,tokens,truth
A964355,A964355,"CARLDRKE, M, CHAVEZ, 1352, TROTTERS, WAY, JACKSONVILLE, FL, 32225, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247, 23797",1
A964355,B993007,"CARLDRKE, M, CHAVEZ, 1352, TROTTERS, WAY, JACKSONVILLE, FL, 32225, 9042512160",1
A964404,A964404,"PATRICK, B, ARNOLD, 1969, SHEELER, OAKS, DR, APOPKA, FLORIDA, 32703V, POST, BOX, 2634, APOPKA, FL, 32704, 25409443",1
A964404,B934781,"PATRICK, B, ARNOLD, 1969, SHEELER, OAKS, DR, APOPKA, FL, 2703, 4074367527",1
A964508,A964508,"LENORE, E, RODRIGUEZ, 350, JOHNSON, DRIVE, RUSK, TX, 75785, 26835867, 1974",1
A964508,A985423,"LENORE, E, RODRIGUEZ, 350, JOHNSON, DR, RUSK, TX, 75785, 26835867, 1974",1
A964508,A992892,"LENORE, E, RODRIGUEZ, 350, JOHNSON, DR, RUSK, TX, 75785, 26835867, 27284",1
A964646,A964646,"LAURA, M, MITCHELL, 304, HAPPY, HOLLOW, RD, FREEPORT, FLA, 32439, 23840617",1
A964646,A965235,"LAURA, M, MITCHELL, 304, HAPPY, HOLLOW, RD, FREEPORT, FLORIDA, 32439, 1915",1
A964646,A988717,"LAURA, M, MITCHELL, 304, HAPPY, HOLLOW, RD, FREEPORT, FL, 32439J, 023846017",1
A964646,B904085,"LAURA, M, MITCHELL, 304, HAPPY, HOLLOW, RD, FREEPORT, FLA, 32439, 8504050123",1
A964646,B912985,"LAURA, M, MITCHELL, 304, HAPPY, HOLLOW, RD, FREEPORT, FLORIDA, 32439, 8504050123",1
A964646,B968354,"LAURA, M, MITCHELL, 304, HAPPY, HOLLOW, RD, FREEPORT, FLORIDA, 32439, 8504050123",1
A964814,A964814,"A, GREGG, 111, N, CHURCH, RD, SEARCY, AR, 7N2143, OFFICE, BOX, 7281, SEARCY, AR, 72143, 27050197",1
A964898,A964898,"JENNIFER, L, GILL, 1421, S, DALLAS, FORT, SMITH, AR, 72901, PO, BOX, 10404, FORT, SMITH, ARK, 72917",1
A964900,A964900,"TINA, NKELE, 1446, W, 71ST, S, LOS, ANGELES, CA, 90047, 27835",1
A964900,A990513,"ERNESTINE, NKELE, 1446, W, 71ST, ST, LOS, ANGELES, CA, 90047, 023963910",1
A965056,A965056,"A, D, ROBINSON, 6370, STONERIDGE, MALL, RD, APT, 108, PLEASANTON, CA, 94588, PO, BOX, 1754, PLEASANTON, CALIFORNIA, 94566",1
A965056,B983166,"A, D, ROBINSON, 6370, STONERIDGE, MALL, RD, APT, 108, PLEASANTON, CA, 94588, 9255000483",1
A965159,A965159,"CONNIE, B, PAULIK, 126, DAFFODIL, AVE, MCALLEN, TX, 78501, PO, BOX, 52840, MCALLEN, TEXAS, 78505, 027118986",1
A965183,A965183,"ROBERTO, L, VALANDINGHAM, 110, PINE, TREE, DRIVE, LEESBURG, FL, 34788, POST, OFFICE, BOX, 230, LEESBURG, FL, 34748, 25406889, 1985",1
A965183,B903366,"ROBERTO, L, VALANDINGHAM, 230, APARTADO, LEESBURG, FL, 34748, 3527801208",1
A965195,A965195,"JUNE, LEDEZMA, 4671, SW, 35TH, AVE, FORT, LAUDERDALE, FL, 33312, 026826102",1
A965195,A988318,"JUNE, LEDEZMA, 4671, SW, 35TH, AVE, FORT, LAUDERDALE, FLA, 33312, 26826120, 19670107",1
A965319,A965319,"DEBBIE, HERMOSILLO, 11832, DOTY, AVE, HAWTHORNE, CA, 90250, BOX, 1482, CALLER, HAWTHORNE, CALIF, 90251, 022146381, 1960",1
A965319,B963519,"DEBBIE, HERMOSILLO, 11832, DOTY, AVENIDA, HAWTHORNE, CA, 90250, 4243113664",1
A965437,A965437,"C, A, SORIANO, 3U191, MEDICAL, CENTER, DRV, APT, 6106, MCKINNEY, TX, 75069, POST, OFFICE, 196, MCKINNEY, TEXAS, 75070, 026119898",1
A965437,B982484,"C, A, SORIANO, 3U191, MEDICAL, CENTER, DR, APARTMENT, 6106, MCKINNEY, TX, 75069, 9722544255",1
A965791,A965791,"BRADLEY, D, H, 5134, 7TH, ST, PORT, ARTHUR, TEXAS, 77642, 21598060",1
A965791,A991474,"BRADLEY, D, HAYES, 5134, 7TH, ST, PORT, ARTHUR, TEXAS, 77642, 21589060, 1912",1
A965791,B942232,"BRADLEY, D, HAYES, 5134, 7TH, ST, PORT, ARTHUR, TEXAS, 77642, 4092887481",1
A965791,B985596,"BRADLEY, D, H, 5134, 7TH, ST, PORT, ARTHUR, TEXAS, 77642, 4092887481",1
A965844,A965844,"JOHN, K, YOUNG, 407, PRAIRIE, CV, MARION, AR, 72364, 024670312",1
A965844,A971977,"IAN, K, YOUNG, 407, PRAIRIE, CV, MARION, AR, 72364",1
A965844,A987968,"J, K, YOUNG, 407, PRAIRIE, CV, MARION, AR, 72364, 024670312",1
A965844,B906141,"J, K, YOUNG, 407, PRAIRIE, CV, MARION, AUR, 72364, 8704767266",1
A965844,B918164,"JOHN, K, YOUNG, 407, PRAIRIE, CV, MARION, AR, 72364, 8704767266",1
A965844,B947888,"IAN, K, YOUNG, 407, PRAIRIE, CV, MARION, AR, 72364, 8704767266",1
A965845,A965845,"ELISEO, WALTON, 140, NORTHEAST, 53RD, COURT, FORT, LAUDERDALE, FL, 3333, PO, BOX, 22952, FORT, LAUDERDALE, FL, 33335, 42644687",1
A965845,B961208,"ELISEO, WALTON, 22952, APTDO, 22952, FORT, LAUDERDALE, FLA, 33335, 9541671153",1
A965968,A965968,"SHADI, MARTINEZRUIZ, 106, DONNA, CIR, SANFORD, FL, 32773, PO, BOX924, SANFORD, FLA, 32772, 24770844, 1929",1
A965968,B932999,"SHADI, MARTINEZRUIZ, 106, DONNA, CIR, SANFORD, FLA, 32773, 4071340017",1
A966002,A966002,"GARY, A, ORMO, 18C528, HURLEY, ST, LA, PUENTE, CALIFORNIA, 91744, PO, BOX, 3671, LA, PUENTE, CALIFORNIA91744, 025203309",1
A966002,B925826,"GARY, A, ORMO, 3671, POST, OFFICE, LA, PUENTE, CALIFORNIA, 9A1744, 6263770560",1
A966007,A966007,"OLGICA, ADLER, 8118, GLADE, AV, CANOGA, PARK, CALIFORNIA, 91304, 23730647, 1976",1
A966007,A973341,"OLGICA, ADLER, 8118, GLADE, AVENIDA, CANOGA, PARK, CALI, 91304, 23730674",1
A966007,A978379,"OLGICA, ADLER, 8118, GLADE, AVE, CANOGA, PARK, CALIFORNIA, 91304, 23730647",1
A966007,B924283,"OLGICA, ADLER, 8118, GLADE, AVE, CANOGA, PARK, CALIFORNIA, 91304, 8185778466",1
A966007,B954453,"OLGICA, ADLER, 8118, GLADE, AVE, CANOGA, PARK, CA91304, 8185778466",1
A966007,B970144,"OLGICA, ADLER, 8118, GLADE, AVE, CANOGA, PARK, CA, Y91304, 8185778466",1
A966063,A966063,"JEFFREY, L, TUERS, 2005, NEVADA, ST, STOCKTON, CALIF, 95206, CALL, BOX, 7644, STOCKTON, CA, 95267, 026700471, 1920",1
A966069,A966069,"R, L, BOOHER, 3388, BRADY, CT, SAN, JOSE, CALI, 95148, PO, BOX, 640083, BUZON, SAN, JOSE, CA, 95164, 1970",1
A966069,A977049,"CHRISTOPHER, L, GRIESER, 3388, BRADEN, CT, SAN, JOSE, CALIFORNIA, 95148, CALL, BOX, 640083, SAN, JOSE, CA, 95164",0
A966069,B952068,"CHRISTOPHER, L, GRIESER, 3388, BRADEN, CT, SAN, JOSE, CA, 95M148, 4084205840",0
A966147,A966147,"DAVID, TOBIAS, 619, CARIBOU, CT, KISSIMMEE, FLORIDA, 34759, 15850",1
A966147,A977930,"DAVID, TOBIAS, 619, CARIBOU, COURT, KISSIMMEE, F, 34759, 22719821, 1943",1
A966147,B965740,"DAVID, TOBIAS, 619, CARIBOU, CT, KISSIMMEE, FLORIDA, 34759, 4078801443",1
A966147,B994723,"DAVID, TOBIAS, 619, CARIBOU, CT, KISSIMMEE, FLORIDA, 34759, 4078801443",1
A966176,A966176,"LOREAL, P, PEDRAJA, 1411, W, 66TH, ST, LOS, ANGELES, CALIF, 90047, PO, BOX, 881605, POST, OFFICE, BOX, 881605, CALLER, LOS, ANGELES, CALIFORNIA, 90009",1
A966176,B902628,"LOREAL, P, PEDRAJA, 881605, APARTADO, 881605, POST, OFFICE, BOX, 881605, CALLER, LOS, ANGELES, CALIFORNIA, 90009, 8181141585",1
A966184,A966184,"JACKIE, D, PARRAGA, 7293, FARM, DALE, WAY, SACRAMENTO, CA, 95831, CALL, BOX, 293357, BUZON, SACRAMENTO, CALF, 95829",1
A966184,B936255,"JACKIE, D, PARRAGA, 293357, POST, BOX, SACRAMENTO, CALIFORNIA, 95829, 9168387252",1
A966227,A966227,"GENNY, C, ROACH, 254, JASON, ST, MANTECA, C, 95336, PO, BOX, 4267, MANTECA, CA, 95337, 25661860, 43705",1
A966512,A966512,"CASEY, A, GACKENBACH, 5821, OLIVE, AVE, LONG, BEACH, CALIFORNIA, 90805, OFFICE, BOX17402, LONG, BEACH, CA, 90807, 24777607, 45878",1
A966525,A966525,"JOSE, D, HAYES, 33115, VIADUCT, KOESTE, LAKE, ELSINORE, CA, 92530, IPO, BOX, 1228, POST, LAKE, ELSINORE, CALIFORNIA, 92531",1
A966525,B935032,"JOSE, D, HAYES, 1228, POST, LAKE, ELSINORE, CALIFORNIA, 92531, 9092406281",1
A966525,B963748,"MARIA, J, LOPEZ, 1228, CALL, BOX, LAKE, ELSINORE, CALIF, 92531, 9092406281",0
A966558,A966558,"MARJORIE, M, FRESE, 3924, VILLAMONTE, CT, CAMARILLO, CALI, 93010",1
A966558,B941317,"MARJORIE, M, FRESE, 3924, VILLAMONTE, CT, CAMARILLO, CA, 93010, 8058415271",1
A966566,A966566,"BRADY, T, MARES, 643, POPPY, CIR, VACAVILLE, CALIF, 95687, PO, BOX, 11Y58, VACAVILLE, CA, 95696, 24460775",1
A966566,B947989,"BRADY, T, MARES, 643, POPPY, CIR, VACAVILLE, CALIFORNIA, 95687, 7072448761",1
A966731,A966731,"DOMINGA, BOWDEN, 4121, ASTORIA, ST, IRVING, TEXAS, 75062",1
A966731,A993958,"DOMINGA, BOWDEN, 4121, ASTORIA, ST, IRVING, TEXAS, 75062, 19360403",1
A966758,A966758,"SURRY, O, COBB, 9532, SW, 123RD, ST, MIAMI, FLORIDA, 33176, 19218",1
A966758,A988479,"SARAH, O, COBB, 9532, SW, 123RD, ST, MIAMI, FLORIDA, 33176, 26306674",1
A966758,A994169,"SARAH, O, COBB, 9532, SW, 123RD, ST, MIAMI, FLORIDA, 33176, 26306674, 19520812",1
A966857,A966857,"CHARLEEN, T, LE, 1446, BIRCHSTONE, AVE, BRANDON, FLORIDA, 3351",1
A966857,A986558,"CHARLEEN, T, LE, 1446, BIRCHSTONE, AVENUE, BRANDON, FLORIDA, 33511, 23053397",1
A966857,B946595,"CHARLEEN, T, LE, 1446, BIRCHSTONE, AVE, BRANDON, FLORIDA, 33511, 8133445773",1
A966857,B952437,"CHARLEEN, T, LE, 1446, BIRCHSTONE, AVE, BANDON, FL, 33511, 8133445773",1
A966891,A966891,"LAURIE, L, HERRERA, 4670, BRENTWOOD, DR, COCOA, FLA, 32927W",1
A966891,B990379,"LAURIE, L, HERRERA, 4670, BRENTWOOD, DR, COCOA, FLORIDA, 32927, 3212148355",1
A966957,A966957,"ASLHEY, S, GREENHALGH, 11931, PROVINCIAL, WAY, WINDERMERE, FLORIDA, 347D86, PO, BO, 372, WINDERMERE, FLORIDA, 34786, 23141981, 1964",1
A966957,B931400,"ASLHEY, S, GREENHALGH, 11931, PROVINCIAL, WAY, WINDERMERE, FLORIDA, 34786, 4074170271",1
A967046,A967046,"ELIZABETH, M, MIRANDA, 317, S, COLLEGE, STRT, LA, HABRA, CA, 90631",1
A967046,A974896,"ELIZABETH, M, MIRANDA, 317, S, COLLEGE, ST, LA, HABRA, CA, 90631, 025185760",1
A967046,B960985,"ELIZABETH, M, MIRANDA, 317, S, COLLEGE, TR, LA, HABRA, CA, 90631, 5626270537",1
A967046,B994653,"ELIZABETH, M, MIRANDA, 317, S, COLLEGE, ST, LA, HABRA, CA, 90631, 5626270537",1
A967075,A967075,"ROBIN, L, MORGAN, 2835, NE, 28TH, AVE, APT, 8, LIGHTHOUSE, POINT, FL, 33064, 24889164",1
A967075,A971101,"ROBIN, L, MORGAN, 2835, NE, 28TH, AVE, APT, 8, LIGHTHOUSE, POINT, FLA, 33064, 1953",1
A967075,A997622,"ROBIN, L, MORGAN, 2835, NE, 28TH, AVE, APT, 8, LIGHTHOUSE, POINT, FL, 33064, 42889164",1
A967075,B900892,"ROBIN, L, MORGAN, 2835, NE, 28TH, AVE, APARTMENT, 8, LIGHTHOUSE, POINT, FL, 33064, 9543142247",1
A967075,B967386,"ROBIN, L, MORGAN, 2835, NE, 28TH, AVE, APARTMENT, 8, LIGHTHOUSE, POINT, FLA, 33064, 9543142247",1
A967075,B978744,"ROBIN, L, MORGAN, 2835, NE, 28TH, AVE, APARTMENT, 8, LIGHTHOUSE, POINT, FL, 33064, 9543142247",1
A967158,A967158,"WALTER, E, GARRISON, 14921, W, HARDY, DR, TAMPA, FLORIDA, 33613, PO, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 021688492",1
A967158,B952185,"WALTER, E, GARRISON, 76972, BUZON, TAMPA, FLORIDA, 33675, 8137236377",1
A967211,A967211,"LARRY, GARCIA, 2004, VERACRUZ, LN, OXNARD, CALI, 3036, 025507746, 12481",1
A967211,A992436,"LARRY, GARCIA, 2004, VERACRUZ, LLN, OXNARD, CALIFORNIA, 93036",1
A967395,A967395,"ROBIN, D, CEBALLOS, 3058, WINDCHIME, CIR, N, APOPKA, FL, 32703, PO, BOX, 2634, APOPKA, FL, 32704",1
A967395,B900000,"ROBIN, D, CEBALLOS, 3058, WINDCHIME, CIR, N, APOPKA, FL, 32703, 4074370581",1
A967526,A967526,"BROWN, 357, W, RIVERBEND, DR, SUNRISE, FL, 33326, PO, BOX, 451244, SUNRISE, FL, 33324, 23805088",1
A967526,B981663,"BROWN, 357, W, RIVERBEND, DR, SUNRISE, FL, 33326, 9541202476",1
A967570,A967570,"MIGUEL, H, M, 670, FLORA, AVE, APT, D, BELL, CA, 90201",1
A967570,B937622,"MIGUEL, H, M, 670, FLORA, AVE, APARTMENT, D, BELL, CA, 9020, 3238563756",1
A967610,A967610,"Q, RODRIGUE, 1839, IMERIDIAN, AVE, SAN, JOSE, CA, 95125, PO, BOX, 64008, SAN, JOSE, CALI, 95164, 22616800",1
A967610,B949677,"Q, RODRIGUE, 1839, IMERIDIAN, AVE, SAN, JOSE, CA, 95125, 4086664680",1
A967889,A967889,"ROGER, L, DALLAS, 26561, SAGE, GBRUSH, CT, MORENO, VALLEY, CALIFORNIA, 92555, 024875039, 37608",1
A967889,A989373,"L, DALLAS, 26561, SAGE, GBRUSH, CT, MORENO, VALLEY, CALI, W92555, 024875093, 37608",1
A967948,A967948,"FREDERICK, R, 7509, AMBLESIDE, DR, LAND, O, LAKES, L, 34637, 22479509",1
A967948,A980783,"FREDERICK, RUSSO, 7509, AMBLESIDE, DRIV, LAND, O, LAKES, FL, 34637, 44277",1
A967948,B966191,"FREDERICK, RUSSO, 7509, AMBLESIDE, DR, LAND, O, LAKES, FL, 34637, 8133547547",1
A967948,B995030,"FREDERICK, R, 7509, AMBLESIDE, DR, LAND, O, LAKES, FL, 34637, 8133547547",1
A967987,A967987,"LANCE, LAND, 4242, DAWN, LANE, OCEANSIDE, CA, 92056, 021886879, 1947",1
A967987,A970773,"LANCE, LAND, 4242, DAWN, LANE, OCEANSIDE, CA, 92056, 201886879",1
A967987,B905154,"LANCE, LAND, 4242, DAWN, LN, OCEANSIDE, CA, 92056, 7603062036",1
A967987,B918202,"LANCE, LAND, 4242, DAWN, LN, OCEANSIDE, CA, 92056, 7603062036",1
A968082,A968082,"C, R, DAVIS, 1235, WATER, LILY, LN, ROCKLEDGE, FL, 32955, 23394609",1
A968082,A983667,"CYNTHIA, R, DAVIS, 1235, WATER, LILY, LN, ROCKLEDGE, FL, 32955, 023394690",1
A968125,A968125,"PATSY, HIGINSON, 804, ZACA, P, SANTA, MARIA, CA, 93458, 21833868, 1901",1
A968125,A978800,"P, HIGINSON, 804, ZACA, PL, SANTA, MARIA, CA, 93458, 21833868, 37116",1
A968125,B913360,"P, HIGINSON, 804, ZACA, PL, SANTA, MARIA, CA, 93458, 8051888255",1
A968125,B971569,"PATSY, HIGINSON, 804, ZACA, PL, SANTA, MARIA, CA, 93458, 8051888255",1
A968272,A968272,"STEVEN, J, ODOM, 1411, MYRNA, AVE, LUFKIN, TX, 75901, PO, BOX, 155002, LUFKIN, TX, 75915, 26390936",1
A968400,A968400,"GLADYS, RODRIGUEZ, 1918, OPREAKNESS, LN, SAN, ANTONIO, TX, 78248, POST, OFFICE, BOX, 690362, APARTADO, SAN, ANTONIO, TEXAS, 78269, 21582249",1
A968400,B926880,"GLADYS, RODRIGUEZ, 690362, OFFICE, BOX, 690362, APARTADO, SAN, ANTONIO, TEXAS, 78269, 2107845751",1
A968451,A968451,"FRANCISCO, WEAVER, 221, SOUTHEAST, 10THAVENU, CAPE, CORAL, GABLES, FL, 33990, PO, BOX, 150706, CALLER, CAPE, CORAL, GABLES, FL, 33915, 024149595, 27766",1
A968451,A990361,"T, LOPEZ, 1166, NW, 7TH, PL, CAPE, CORAL, GABLES, FL, 33993, POST, 150706, CALLER, CAPE, CORAL, FLA, 33915, 21414098",0
A968451,A997341,"SHAMSI, PEREZ, 462, NORTHEAST, 1ST, AVNUE, CAPE, CORAL, FLORIDA, 33909, OFFICE, BOX, 150706, CALLER, CAPE, CORAL, GABLES, FL, 33915, 22273220, 19370121",0
A968451,B926774,"FRANCISCO, WEAVER, 150706, OFFICE, BOX, 150706, CALLER, CAPE, CORAL, GABLES, FL, 33915, 2394047266",1
A968451,B952025,"SHAMSI, PEREZ, 150706, OFFICE, BOX, 150706, CALLER, CAPE, CORAL, FLORIDA, 339152398047236",0
A968451,B967294,"FRANCISCO, WEAVER, 150706, CALLER, CAPE, CORAL, GABLES, FL, 33915, 2396608237",1
A968451,B997512,"T, LOPEZ, 1166, NORTHWEST, 7TH, PLACE, CAPE, CORAL, GABLES, FL, 33993, 2391746137",0
A968510,A968510,"D, T, SOTOAGUILAR, 9711, CAMPO, RD, SPRING, VALLEY, CALIFORNIA, 91977, 22714436",1
A968510,A988483,"DENISE, T, SOTOAGUILAR, 9711, CAMPO, ROAD, SPRING, VALLEY, CALIFORNIA, 91977, 22741436",1
A968510,B913479,"DENISE, T, SOTOAGUILAR, 9711, CAMPO, RD, SPRING, VALLEY, CALIF, 91977, 6193243084",1
A968510,B992444,"D, T, SOTOAGUILAR, 9711, CAMPO, RD, SPRING, VALLEY, CALIFORNIA, 91977, 6193243084",1
A968555,A968555,"ALICE, M, HARRISON, 43931, CALA, SANDOR, TEMECULA, CALIFORNIA, 92592, POST, OFFICE, BOX, 891810, TEMECULA, CALI, 92589",1
A968555,A987639,"JORGE, R, JAMISON, 43931, CALA, SANDOR, TEMECULA, CALIF, 92592, OFFICE, BOX, 891810, TEMECULA, CALIF, 92589, 26052119",0
A968555,B932390,"ALICE, M, HARRISON, 43931, CALA, SANDOR, TEMECULA, CALIFORNIA, 92592, 9092888565",1
A968555,B978638,"JORGE, R, JAMISON, 891810, POST, OFFICE, BOX, TEMECULA, CA, 92589, 9092888565",0
A968599,A968599,"KELLY, A, NIGRO, 8006, DURLYN, LANE, HOUSTON, TX, 77070, POST, OFFICE, 280N034, HOUSTON, TX, 77228, 21846300, 37334",1
A968599,B931002,"KELLY, A, NIGRO, 8006, DURKLYN, LN, HOUSTON, TEXAS, 7770, 7131612584",1
A968720,A968720,"CHRISTOPHER, EARL, RAY, 17612, HARRIS, WAY, APT, 104, CANYON, COUNTRY, CALI, 91387, PO, BOX, 2916, CANYON, COUNTRY, CA, 91386",1
A968720,B984301,"CHRISTOPHER, EARL, RAY, 17612, HARRIS, WAY, APARTMENT, 104, CANYON, COUNTRY, CA, 91387, 6614664513",1
A968798,A968798,"DIDIER, HUSSAIN, 1410, LONG, AVE, PORT, SAINT, JOE, FL, 32456",1
A968798,A975337,"DIDIER, HUSSAIN, 1410, LONG, AVE, PORT, SAINT, JOE, FL, 32456, 21384415",1
A968834,A968834,"E, HUFF, 9714, PRESTMONT, PLACE, FRISCO, TX, 75035, POST, 1924, FRISCO, TEXAS, 75034",1
A968834,B912977,"E, HUFF, 9714, PRESTMONT, PLACE, FRISCO, TX, 75035, 9721153576",1
A968909,A968909,"CONSUELO, CANO, 1050, W, 228TH, ST, TORRANCE, CA, 90505, PO, BOX, 268, TORRANCE, CA, R90507, 22038519",1
A968909,B930425,"CONSUELO, CANO, 268, POST, BOX, 268, TORRANCE, CALIFORNIA, 90507, 4248320003",1
A969262,A969262,"TERESA, H, RO, 21218, MALIBU, COLONY, SAN, ANTONIO, TEXAS, 78259, APTDO, 690362, APARTADO, SAN, ANTONIO, TEXAS, 78269",1
A969262,B951017,"TERESA, H, RO, 21218, MALIBU, COLONY, SAN, ANTONIO, TEXAS, 7825Y9, 2107075454",1
A969468,A969468,"ANDY, A, ZATARAIN, 7425, GOVERNORS, PARK, RD, JACKSONVILLE, FLORIDA, 32244, POST, OFFICE, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247, 023126656, 19181218",1
A969468,B997360,"ANDY, A, ZATARAIN, 7425, GOVERNORS, PARK, RD, JACKSONVILLE, FLORIDA, 32244, 9048885065",1
A969640,A969640,"ANDY, A, ZATARAIN, 1000, SW, 16TH, ST, BOYNTON, BEACH, FL, 33426, 203126665",1
A969640,A979354,"ANDY, A, ZATARAIN, 1000, SW, 16TH, ST, BOYNTON, BEACH, FLA, 33426",1
A969675,A969675,"KARI, G, PERSONUGWU, 625, ECELSIOR, ROAD, PLACERVILLE, CALI, 95667, PO, BOX, 1607, PLACERVILLE, CA, 95667, 26291095, 15814",1
A969779,A969779,"ROBIN, D, CEBALLOS, 1341, PETERS, DR, LEESBURG, FL, 34748, PO, BOX, 230, LEESBURG, FL, 34748, 25536496",1
A969779,B958331,"ROBIN, D, CEBALLOS, 230, CALL, BOX, LEESBURG, FL, 34748, 3525171888",1
A969846,A969846,"A, MACTAL, 368, HENRY, ST, ALVIN, TEXAS, 77511, APT, 5325, ALVIN, TX, 7752, 24375247",1
A969846,B902965,"A, MACTAL, 368, HENRY, ST, ALVIN, TEXAS, 77511, 2813833485",1
A970011,A970011,"ROY, E, FLEENER, 1705, S, YELLOWSTONE, DR, DEER, PARK, TEXAS, 77536, PO, BOX, 1586, APTDO, DEER, PARK, TEXAS, 7536, 22247989",1
A970022,A970022,"P, BOUTTE, D611, PAT, RD, LEESBURG, FL, 34748, POST230, LEESBURG, FL, 34748, 026793401",1
A970203,A970203,"ALICE, J, HARRISON, 1921, GILLY, LN, CONCORD, CA, 9451, PO, BOX, 5853, CONCORD, CA, 945H24, 26031655",1
A970203,B965474,"ALICE, J, HARRISON, 1921, GILLY, LN, CONCORD, CALIF, A94518, 9256413078",1
A970690,A970690,"LEISA, K, HEFFLEY, 119, OROURKE, DR, SAN, PABLO, CALI, 94806, 022570875",1
A970690,A975350,"LEISA, K, HEFFLEY, 119, OROURKE, DRIVE, SAN, PABLO, CALI, 94806, 22570857",1
A970690,B943301,"LEISA, K, HEFFLEY, 119, OROURE, DRV, SAN, PABLO, CALI, 94806, 5308664251",1
A970690,B981608,"LEISA, K, HEFFLEY, 119, OROURKE, DRIVE, SAN, PABLO, CA, 94806, 5308664251",1
A970796,A970796,"JACCI, FIERROMADRID, 3123, SWOOPING, WILLOW, COURT, WEST, JACKSONVILLE, FLA, 32223, 025321080, 19030216",1
A970796,A996631,"FIERROMADRID, 3123, SWOOPING, WILLOW, CT, W, JACKSONVILLE, FL, 32223, 37668",1
A970796,B930246,"FIERROMADRID, 3123, SWOOPING, WILLOW, CT, W, JACKSONVILLE, FL, 32223, 9043745162",1
A970796,B983674,"JACCI, FIERROMADRID, 3123, SWOOPING, WILLOW, CT, W, JACKSONVILLE, FLA, 32223, 9043745162",1
A970890,A970890,"MICHAEL, L, WYNN, 1209, DEL, TOROO, DRV, LADY, LAKE, FLA, 32159, PO, BOX, 1615, LADY, LAKE, FLORIDA, 32158, 21777345",1
A970890,B949262,"MICHAEL, L, WYNN, 1209, EL, TORO, DRIVE, LADY, LAKE, FLA, 32159, 3524463100",1
A971007,A971007,"OLAJIDE, GOLDSTON, 6257, LONGFORD, DRIV, APT, 3, CITRUS, HEIGHTS, CA, 95621, OX, 1466, CITRUS, HEIGHTS, CA, 95611, 023962132",1
A971192,A971192,"CARLA, E, GONZALES, 3096, GROVE, RD, PALM, BEACH, GARDENS, FLORIDA, 33410, 024041901",1
A971192,A986874,"CARLA, E, GONZALES, 3096, GROVE, RD, PALM, BEACH, GARDENS, FLO, 33410",1
A971305,A971305,"S, T, JACOBSON, 3675, CHANNING, AVE, NORTH, PORT, FL, 34287, PO, BOX, 7006, NORTH, PORT, FL, 34290, 22154780, 1932",1
A971305,A993758,"JUAN, M, FERREIRA, 3675, CHANNING, AVE, NORTH, PORT, FL, 34287, POST, OFFICE, BOX, 7006, NORTH, PORT, FL, 34290, 22157858",0
A971305,B940329,"JUAN, M, FERREIRA, 3675, CHANNING, AVENIDA, NORTH, PORT, FL, 34287, 9411626460",0
A971478,A971478,"SHADI, MARTINEZRUIZ, 290, S, AMERS, ST, NORTH, FORT, MYERS, FL, 33903, PO, BOX, 4087, CALLER, NORTH, FORT, MYERS, FL, 33918, 024770844",1
A971560,A971560,"OLGICA, ADLER, 3077, DON, PANCHO, WAY, SAN, YSIDRO, CALIF, 92173",1
A971560,A982936,"OLGICA, ADLER, 3077, DON, PANCHO, WAY, SAN, YSIDRO, C, 92173",1
A971560,B919791,"OLGICA, ADLER, 3077, DON, PANCHO, WAY, SAN, YSIDRO, CA, 92173, 6192126855",1
A971560,B929227,"OLGICA, ADLER, 3077, DON, PANCHO, WAY, SAN, YSIDRO, CA, 92173, 6192126855",1
A971572,A971572,"A, JONES, 1120, APOLLO, CRCL, ROUND, ROCK, TX, 78664, PO, BOX, 6507, ROUND, ROCK, TEXAS, 78683",1
A971675,A971675,"MICHELE, A, KILLION, 6483, CARTER, ST, CHINO, HILLS, CA, 91710, PO, BOX, 1211, APTDO, CHINO, CALIF, 9170X8, 24677081, 14772",1
A971675,B980719,"MICHELE, A, KILLION, 1211, OFFICE, BOX, CHINO, CALI, 91708, 9092108630",1
A971833,A971833,"DEBORAH, HERMOSILLO, 102, ORMWOOD, DR, ORMOND, BEACH, FL, 32176, PO, BOX, 730127, ORMOND, BEACH, FL, 32173, 22146381, 22244",1
A972013,A972013,"SHAMSI, PEREZ, 506, LITTLE, WEKIVA, RD, ALTAMONTE, SPRINGS, FL, 32714, CALLER, 162651, ALTAMONTE, SPRINGS, FL, 32716, 22723220",1
A972317,A972317,"CARLOS, B, MACTAL, 1213, E, MULKEY, ST, FORT, WORTH, TEXAS, 76104, 024382454",1
A972317,A990997,"CARLOS, B, M, 1213, E, MULKEY, STREET, FORT, WORTH, TEXAS, 76104",1
A972317,B899888,"CARLOS, B, MACTAL, 1213, E, MULKEY, STREET, FORT, WORTH, TEXAS, 76104, 8171048744",1
A972317,B928095,"CARLOS, B, M, 1213, E, MULKEY, STR, FORT, WORTH, TEXAS, 76104, 8171048744",1
A972583,A972583,"JOHN, M, JOHNSON, 10650, E, JAHANT, ROAD, AECAMPO, CALI, 95220, 22008342, 19050809",1
A972583,A990943,"JOHN, M, JOHNSON, 10650, E, JAHANT, RD, ACAMPO, CA, 95220, 22008432",1
